,tissue,simuround,noise,marker,manual_annotation,manual_CLname,manual_CLID,RAG_annotation
855,Lung,2,0.75,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,monocyte
856,Lung,2,0.75,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell
857,Lung,2,0.75,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated epithelial cell
858,Lung,2,0.75,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,dendritic cell
859,Lung,2,0.75,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,club cell
860,Lung,2,0.75,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,basal cell
861,Lung,2,0.75,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,plasma cell
862,Lung,2,0.75,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B cell
863,Lung,2,0.75,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,goblet cell
864,Lung,2,0.75,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage
865,Lung,2,0.75,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell
866,Lung,2,0.75,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,endothelial cell
867,Lung,2,0.75,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Not Identifiable
868,Lung,2,0.75,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell
869,Lung,2,0.75,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,fibroblast
870,Lung,2,0.75,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,lymphatic endothelial cell
871,Lung,2,0.75,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,smooth muscle cell
872,Lung,2,0.75,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,nonclassical monocyte
873,Lung,2,0.75,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,club cell/pulmonary alveolar type 2 cell
874,Lung,2,0.75,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell
875,Lung,2,0.75,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,endothelial cell of artery
876,Lung,2,0.75,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,AT2_cells
877,Lung,2,0.75,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,pericyte
878,Lung,2,0.75,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,club cell
879,Lung,2,0.75,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,unidentified cell type
880,Lung,2,0.75,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,nonclassical monocyte
881,Lung,2,0.75,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,club cell
882,Lung,2,1.0,"ARHGEF26,GPRC5A,GENE88,GENE43,GENE51,LAMA3,GENE82,GENE63,EMP2,AGER,GENE24,GENE71,DST,GENE91,GENE76,GENE31,LMO7,RTKN2,SPOCK2,SCEL",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,pulmonary alveolar type 1 cell
883,Lung,2,1.0,"GENE26,GENE9,MS4A1,GENE61,GENE27,GENE68,GENE43,CD79A,BANK1,CD22,VPREB3,CD79B,GENE79,GENE78,GENE29,LINC00926,BLK,SP140,GENE23,ADAM28",B,B cell,CL:0000236,"basophil, mast cell"
884,Lung,2,1.0,"GENE30,GENE34,GENE51,GENE89,GENE95,KRT15,GENE20,KRT19,CLDN1,GENE47,GENE52,GENE10,KRT5,FHL2,DST,KRT17,GENE84,ITGA2,S100A2,PERP",Basal,basal cell,CL:0000646,epithelial cell
885,Lung,2,1.0,"GENE30,GENE34,GENE32,GENE16,CD300E,CSF3R,S100A8,METTL9,GENE89,CD99,GENE6,FCN1,GENE65,CTSS,GENE35,GENE10,VCAN,S100A12,S100A9,GENE66",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,neutrophil
886,Lung,2,1.0,"MALAT1,GENE9,GENE98,TRAT1,GENE51,BCL11B,GENE12,IL7R,ITK,CD2,GENE13,GENE65,GENE35,CD6,GENE56,GENE96,CAMK4,GENE92,LEF1,MAL",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,none
887,Lung,2,1.0,"GENE8,GENE68,GENE34,CAPS,ZMYND10,SNTN,GENE16,FAM92B,FANK1,GENE47,GENE62,GENE50,DNAH6,GENE11,RSPH1,CDHR3,C20orf85,GENE48,CCDC170,GENE55",Ciliated,ciliated cell,CL:0000064,goblet cell
888,Lung,2,1.0,"FCGR2B,GENE39,HLA-DPB1,GENE75,GENE16,GENE53,GENE63,CLEC10A,GENE64,MS4A6A,HLA-DQA1,CSF2RA,GPR183,GENE56,HLA-DMB,GENE21,GENE25,FPR3,GENE92,RGS1",Dendritic,dendritic cell,CL:0000451,nonclassical monocyte
889,Lung,2,1.0,"GENE94,C1S,LUM,ABLIM1,GENE100,GENE58,GENE15,C3,C1R,GENE45,GENE22,GENE52,GENE69,GENE17,FBLN1,DCN,GENE84,SLIT2,CFD,ADH1B",Fibroblast,fibroblast,CL:0000057,Not identifiable with given markers
890,Lung,2,1.0,"GENE27,CCL21,IGFBP7,MMRN1,GENE89,PPFIBP1,GENE46,GENE20,GENE13,GENE50,GENE93,PKHD1L1,PROX1,GENE91,TFPI,GENE31,TFF3,TIMP3,GENE23,TBX1",Lymphatic,,,Lymphatic Endothelial Cells
891,Lung,2,1.0,"GENE19,C1QA,ITGAX,GENE43,MARCO,GENE16,APOC1,SLCO2B1,GENE46,C1QB,GENE78,GENE11,GENE42,GENE4,OLR1,GENE25,VSIG4,ACP5,GENE81,GPD1",Macrophage,macrophage,CL:0000235,macrophage
892,Lung,2,1.0,"KLRF1,GENE7,GENE98,GENE68,GENE70,SPON2,GENE53,GZMB,FCGR3A,NKG7,GENE46,GENE22,GENE67,PYHIN1,KLRD1,GENE14,PRF1,CD247,GENE21,GNLY",Natural Killer,natural killer cell,CL:0000623,natural killer t cell
893,Lung,2,1.0,"GENE1,GENE8,GENE98,HSP90B1,GENE77,PRDX4,SSR4,POU2AF1,MZB1,DERL3,MANF,GENE13,GENE78,GENE11,GENE21,XBP1,TNFRSF17,GENE23,SEC11C,GENE83",Plasma,plasma cell,CL:0000786,unspecified
894,Lung,2,1.0,"SLC34A2,GENE86,SFTPC,GENE34,ABCA3,SFTPA1,SFTPD,GENE63,SFTPA2,LAMP3,GENE12,NAPSA,LPCAT1,GENE78,GENE54,GENE29,GENE49,GENE72,SFTPB,GENE99",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,alveolar type II cell
895,Lung,2,1.0,"GENE30,HPGDS,HDC,GENE34,GENE86,TPSAB1,GENE51,GATA2,VWA5A,CPA3,KIT,GENE50,GRAP2,GENE93,GENE24,GENE87,CD44,GENE49,GENE4,MS4A2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",mast cell
896,Lung,2,1.0,"GENE94,GENE7,GENE33,GENE40,GENE86,LST1,AIF1,COTL1,RPS19,FCGR3A,FCN1,GENE50,LILRB2,IFITM2,GENE3,GENE92,SAT1,RHOC,GENE99,GENE41",CD16+ Monocyte,,,nonclassical monocyte
897,Lung,2,1.0,"NOSTRIN,GENE70,GENE32,GENE88,FCN3,FLNB,RAMP3,CD81,GENE45,GENE35,PODXL,CDH5,BTNL9,GENE2,CDC42EP1,GENE66,GENE44,EPAS1,GENE23,GENE83",Capillary,,,endothelial cell
898,Lung,2,1.0,"GENE19,GENE30,CD8A,GZMA,GENE100,NKG7,GENE6,CD3D,CD3G,GENE93,CD8B,GENE56,GENE49,GENE59,GZMH,GENE92,CCL5,RPL34,GENE48,RPS27",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,T cell
899,Lung,2,1.0,"SCGB3A2,DSTN,GENE86,CEACAM6,WFDC2,GENE82,GENE18,CTSE,GENE46,C16orf89,GENE54,GENE57,KIAA1324,GENE93,GENE42,PIGR,CYB5A,SFTPB,GENE81,GENE83",Club,club cell,CL:0000158,goblet cell
900,Lung,2,1.0,"GENE61,BGN,ITGBL1,GENE15,POSTN,COL1A1,GENE64,ASPN,COL6A3,GENE35,LTBP1,GENE69,GENE84,GENE85,GENE31,CALD1,GENE72,COL3A1,COL1A2,GENE48",Myofibroblast,myofibroblast cell,CL:0000186,fibroblast
901,Lung,2,1.0,"GENE34,PLD4,SEC61B,PTPRE,GZMB,PPP1R14B,GENE6,GENE20,GENE62,IRF7,TYROBP,GENE67,GENE71,GENE42,NPC2,GENE3,GENE44,IL3RA,IRF4,GENE55",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,natural killer t cell
902,Lung,2,1.0,"TPX2,GENE19,GENE61,GENE68,GENE16,BIRC5,STMN1,TYMS,CDK1,GENE65,GENE50,GENE54,GENE93,KPNA2,GENE56,H2AFZ,NUSAP1,UBE2C,ANLN,GENE83",Proliferating Macrophage,,,proliferative cell
903,Lung,2,1.0,"GENE26,GENE9,GENE68,GENE77,BIRC5,SMC4,HMGB2,GENE54,GENE24,H2AFV,GENE29,GENE2,NUSAP1,KIF2C,UBE2C,GENE25,GENE92,AURKB,CENPF,TOP2A",Proliferating NK/T,,,proliferating basal cells
904,Lung,2,1.0,"GENE19,GENE9,GENE94,GENE39,VWF,PLVAP,GENE43,POSTN,EMCN,GENE65,GENE35,GENE71,GENE96,ZNF385D,ENPP2,GENE85,INHBB,SPRY1,COL15A1,SPARCL1",Bronchial Vessel,,,fibroblast
905,Lung,2,1.0,"GENE33,SCGB1A1,SLPI,LCN2,WFDC2,MUC5B,GENE51,GENE100,GENE45,GENE50,SAA1,GENE56,GENE29,SCGB3A1,GENE38,GENE4,BPIFB1,GENE44,MSMB,RARRES1",Mucous,,,goblet cell
906,Lung,2,1.0,"GENE19,GENE8,GENE34,TGM2,GENE32,VWF,SLCO2A1,GENE95,CPE,PTPRB,GENE87,PLA1A,GENE84,GENE85,GENE2,LIFR,SELP,SRPX,PRSS23,GENE23",Vein,,,Pulmonary endothelial cells
907,Lung,2,1.0,"GENE19,COL4A2,GENE33,COL4A1,GENE51,GENE58,GENE18,TACC1,CHN1,GENE62,GENE78,GENE10,GENE2,PDGFRB,LAMC3,CALD1,LAMB1,COX4I2,NID1,GENE23",Pericyte,pericyte,CL:0000669,endothelial cell of artery
908,Lung,2,1.0,"GENE26,TPM2,DSTN,GENE70,GENE51,GENE64,DES,PLN,GENE52,GENE35,GENE80,GENE29,GENE42,GENE76,ACTA2,CNN1,CALD1,CSRP1,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,smooth muscle cell
909,Lung,2,1.0,"GENE61,GENE68,GJA5,HEY1,ARGLU1,PTPRB,GENE79,FBLN5,SEMA3G,GENE87,GENE29,GENE74,GENE4,GENE97,DKK2,GENE37,GENE60,EFNB2,BMX,EPAS1",Artery,,,endothelial cell of artery
910,Lung,2,1.0,"GENE30,GENE86,GENE77,EDNRB,CYP3A5,GENE89,GENE95,TBX2,GENE6,EMCN,CLDN5,GENE35,GENE69,GENE10,STXBP6,SOSTDC1,HPGD,APP,GENE99,ESAM",Capillary Aerocyte,,,endothelial cell of artery
911,Lung,2,1.0,"GENE88,SRSF11,IPO7,VAT1,GENE63,RALA,GENE95,GENE46,GENE65,GENE78,GENE57,GALNT18,GENE84,WWTR1,SH3BP5,GENE25,GENE48,PECAM1,ACVRL1,EPAS1",Capillary Intermediate,,,unidentified
912,Lung,2,1.0,"GENE98,CCDC71L,GENE34,GENE88,GENE77,HAS1,C3,GENE18,CPXM1,GENE47,GENE79,FGF7,STEAP1,OSR1,GENE85,C7,GENE21,WT1,MEDAG,GENE23",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,mesothelial cells
913,Lung,2,1.0,"GENE30,GALNT9,ITLN1,GENE40,GENE70,GENE32,SLPI,C3,DSC3,ALDH1A3,GENE47,MGARP,DMKN,GENE76,GENE74,GENE14,PRG4,WT1,GENE92,GENE83",Mesothelial,mesothelial cell,CL:0000077,goblet cell
914,Lung,2,1.0,"GENE1,GENE86,GP6,GENE82,CMTM5,GENE100,ITGA2B,CABP5,PF4,GENE13,GENE78,GRAP2,GENE4,TMEM40,GP9,GENE21,TUBB1,GENE25,ACRBP,GENE73",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",Platelet
915,Lung,2,1.0,"GENE26,S100A6,GENE98,GENE68,CD7,LGALS1,GENE53,ZFP36L2,GENE12,CEBPB,CD2,GENE62,CTSW,GENE84,GENE76,CXCR4,GNLY,GENE60,CCL5,GENE73",Natural Killer T,,,neutrophil
916,Lung,2,1.0,"CLU,GENE94,GENE68,HSPB3,CST5,GENE12,IGF1,GENE46,GENE20,GENE52,GENE35,GENE69,FAM150A,CNN1,GENE4,GENE44,MET,RAMP1,CSRP1,SCX",Fibromyocyte,,,endothelial cell
917,Lung,2,1.0,"COX5A,WFDC2,GENE53,GENE51,GENE100,PSCA,TXN,FAM3D,GENE45,CXCL17,GENE67,AGR2,GENE87,GENE80,GENE29,GABRP,CLIC1,GENE31,S100P,GENE81",Goblet,goblet cell,CL:0000160,goblet cell
918,Lung,2,1.0,"GENE1,TMPRSS11E,GENE86,GENE70,GENE16,GENE51,STAC2,ASCL3,BSND,GENE56,GENE17,GENE5,HEPACAM2,GENE42,MFSD6L,TFF3,PHGR1,FOXI1,GENE81,ATP6V1B1",Ionocyte,ionocyte,CL:0005006,goblet cell
919,Lung,2,1.0,"GENE1,FAM46A,NENF,GENE28,BEX1,GENE53,GENE58,PCSK1N,EGR1,PRDX2,CPE,GENE6,GENE46,GENE45,GENE78,GENE57,GENE91,CHGA,SCGN,SEC11C",Neuroendocrine,neuroendocrine cell,CL:0000165,pulmonary neuroendocrine cell
920,Lung,2,1.0,"GENE26,LPO,LYZ,ZG16B,GENE75,PRH2,GENE95,PRB4,GENE45,GENE65,GENE62,TESC,GENE29,GENE91,PRR4,TCN1,PRB3,PHB,GENE36,GENE83",Serous,serous secreting cell,CL:0000313,goblet cell
921,Lung,2,1.0,"GENE7,GENE9,LYZ,C1QA,GENE86,AIF1,GENE77,CTSZ,GENE15,FCER1G,C1QC,GENE20,C1QB,GENE79,GENE57,LAPTM5,GENE87,GENE24,CTSL,HLA-DRB1",Macrophages,macrophage,CL:0000235,macrophage
922,Lung,2,1.0,"CST7,GZMA,GENE43,CD7,GENE51,GZMB,NKG7,GENE79,GENE78,CTSW,GENE69,GENE10,CCL4,PRF1,GENE59,GENE21,GNLY,GENE66,GENE25,CCL5",Innate lymphoid cell NK,natural killer cell,CL:0000623,cytotoxic T cell
923,Lung,2,1.0,"GENE90,SLC34A2,SFTPD,GENE75,S100A14,NAPSA,MUC1,GENE64,SFTA3,GENE13,SFTA2,SLC39A8,GENE29,GENE71,GENE96,PEBP4,GENE3,CYB5A,GENE92,GENE81",AT2,type II pneumocyte,CL:0002063,alveolar epithelial cell type II
924,Lung,2,1.0,"GENE7,IGFBP7,VWF,GENE63,RAMP3,GENE18,GENE17,GENE71,GENE91,GENE84,CLEC14A,ACKR1,MGP,RAMP2,GENE60,GNG11,GENE92,PECAM1,SPARCL1,GENE99",EC venous,vein endothelial cell,CL:0002543,endothelial cell
925,Lung,2,1.0,"GENE26,GENE61,GENE98,IL32,CORO1A,GENE82,TRAC,CD3E,CD2,CD3D,GENE24,GENE91,GENE96,CXCR4,GENE4,GENE44,CD69,CCL5,TRBC2,GENE23",T cell lineage,T cell,CL:0000084,T cell
926,Lung,2,1.0,"GENE19,GENE61,GENE98,GENE33,IFI27,GENE88,GIMAP7,GENE45,TM4SF1,CLDN5,GENE93,GENE71,CRIP2,CLEC14A,SOX17,GENE92,A2M,PECAM1,SPARCL1,GENE73",EC arterial,endothelial cell of artery,CL:1000413,unidentified
927,Lung,2,1.0,"GENE26,GENE19,C1S,LUM,GENE30,BGN,IGFBP7,SPARC,GENE51,GENE93,GENE29,DCN,GENE74,GENE38,GENE2,CALD1,GENE3,MGP,COL6A1,COL1A2",Fibroblasts,fibroblast,CL:0000057,fibroblast
928,Lung,2,1.0,"GENE86,CEACAM6,ADIRF,HOPX,GENE89,EMP2,FXYD3,GENE95,GENE46,CAV1,GENE57,AGER,SFTA2,GENE96,GENE74,GENE97,GENE48,KRT7,TSPAN13,GENE73",AT1,type I pneumocyte,CL:0002062,pulmonary_alveolar_type_2_cell
929,Lung,2,1.0,"GENE8,FAM229B,RP11-295M3.4,SNTN,GENE53,GENE82,C12orf75,GENE15,TMEM231,GENE95,GENE22,GSTA1,GENE74,GENE38,GENE4,RP11-356K23.1,GENE72,CD24,C11orf97,C5orf49",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,Club cells
930,Lung,2,1.0,"GENE19,MS4A1,IGLC2,CORO1A,LTB,IGHA1,CD79A,GENE46,ISG20,GENE50,GENE79,GENE91,GENE85,GENE38,GENE31,GENE25,TSC22D3,IGKC,CD37,GENE83",B cell lineage,B cell,CL:0000236,mast cell
931,Lung,2,1.0,"GENE7,GENE68,CEACAM6,GENE43,WFDC2,CP,TACSTD2,MUC1,KRT19,GENE45,CXCL17,GENE67,GENE84,PIGR,GENE85,GENE76,GENE59,GENE21,BPIFB1,KRT7",Secretory,secretory cell,CL:0000151,pulmonary alveolar type 2 cell
932,Lung,2,1.0,"GENE33,GENE34,LST1,AIF1,GENE63,S100A8,FCER1G,COTL1,GENE95,FCN1,GENE93,GENE11,GENE84,VCAN,GENE85,S100A12,GENE14,CD14,S100A9,GENE25",Monocytes,monocyte,CL:0000576,neutrophil
933,Lung,2,1.0,"GENE32,ZG16B,GENE28,CCL28,GENE51,GENE63,LTF,PIP,GENE6,GENE20,MARCKSL1,GENE69,GENE87,PIGR,TCN1,SELM,GENE31,GENE21,SEC11C,AZGP1",Submucosal Secretory,,,goblet cell
934,Lung,2,1.0,"GENE94,AQP1,GENE34,IFI27,GENE100,GENE12,GENE47,TM4SF1,CLDN5,CDH5,GENE10,GENE76,EGFL7,HYAL2,CLEC14A,GENE72,GENE25,GENE60,PECAM1,SPARCL1",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell
935,Lung,2,1.0,"SDPR,GENE1,GENE9,CCL21,ECSCR,GENE33,IGFBP7,MMRN1,GENE88,GENE77,PPFIBP1,GENE64,TM4SF1,CLDN5,GENE80,GENE4,RAMP2,GNG11,GENE48,GENE23",Lymphatic EC mature,,,endothelial cell
936,Lung,2,1.0,"SDPR,GENE19,TCF4,GENE27,CCL21,GENE86,IGFBP7,GENE28,GENE43,GENE73,AKAP12,CLDN5,TFPI,GENE59,TFF3,GNG11,GENE48,TIMP3,GENE99,GENE41",Lymphatic EC differentiating,,,endothelial_cells
937,Lung,2,1.0,"GENE39,HLA-DQB1,GENE61,HLA-DPB1,GENE28,CORO1A,GENE20,MS4A6A,GENE22,HLA-DQA1,ITGB2,GPR183,GENE76,GENE14,GENE3,HLA-DPA1,GENE92,GENE48,HLA-DRB1,HLA-DMA",Dendritic cells,dendritic cell,CL:0000451,nonclassical monocyte
938,Lung,2,1.0,"TPM2,CTGF,GENE16,CYR61,GPX3,IGFBP5,GENE6,GENE13,GENE17,GENE29,GENE71,GENE42,GENE59,TAGLN,CALD1,GENE37,MT1X,GENE44,SPARCL1,PRELP",Myofibroblasts,myofibroblast cell,CL:0000186,smooth muscle cell
939,Lung,2,1.0,"GENE9,GENE7,GENE30,HPGDS,GENE40,TPSAB1,GENE51,GATA2,VWA5A,C1orf186,CPA3,GENE15,TPSB2,KIT,GENE79,GENE84,RGS13,GENE3,MS4A2,GENE99",Mast cells,mast cell,CL:0000097,mast cell
940,Lung,2,1.0,"TPM2,GENE30,IGFBP7,ACTG2,GENE75,NEXN,GENE82,GENE89,PPP1R14A,DES,GENE45,PLN,FLNA,GENE91,SELM,GENE66,LMOD1,GENE81,GENE55,GENE73",Fibromyocytes,,,smooth muscle cell
941,Lung,2,1.0,"GENE1,GENE19,GENE30,ECSCR,GENE68,COX20,GENE16,EID1,TUBB,ARPC1A,GENE64,GENE62,GENE29,HMGN1,LSM2,HMGN2,S100A16,MARCKS,GENE23,GENE41",Lymphatic EC proliferating,,,neutrophil
942,Lung,2,1.0,"GENE19,GENE86,GENE70,MMRN1,SEMA3A,GENE43,FBXL7,TSHZ2,PPFIBP1,GENE22,GENE65,GENE79,GENE80,GENE87,PKHD1L1,KALRN,CD36,GENE38,LDB2,ST6GALNAC3",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,Alveolar_Epithelial_Cells
943,Lung,2,1.0,"GENE26,GENE19,GENE98,GENE27,GENE70,NCKAP5,KHDRBS2,LAMA3,GENE82,EMP2,GENE12,GENE45,GENE74,GENE38,LIMCH1,ST6GALNAC5,LMO7,RAB11FIP1,RBMS3,NTM",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,Basal Cell
944,Lung,2,1.0,"MACROD2,GENE8,GENE61,GENE90,SFTPC,ABCA3,ANK3,PDE4D,GENE89,ZNF385B,GENE46,LRRK2,ERBB4,AUTS2,GENE91,GENE96,GENE59,SFTPB,GENE81,GENE41",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,alveolar type II cell
945,Lung,2,1.0,"MACROD2,GENE98,TP63,GLIS3,SSBP2,EYA2,FAF1,XPR1,CACHD1,GENE65,GENE79,GENE35,GENE57,GENE93,GENE10,KRT17,GENE97,GENE92,RBMS3,GENE55",Epithelial cell (basal),basal cell,CL:0000646,Basal cell
946,Lung,2,1.0,"GENE19,GENE9,GENE7,AGBL4,CFAP54,LRRIQ1,C4orf22,TMEM232,DNAH12,DNAH7,GENE65,GENE52,HYDIN,GENE69,GENE29,GENE84,GENE76,CDHR3,STK33,GENE48",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,uncertain
947,Lung,2,1.0,"MACROD2,SCGB3A2,GENE34,GENE70,BMPR1B,GENE82,CDK14,GENE46,GENE20,ERBB4,NEDD4L,MECOM,GENE5,GENE17,GENE85,GENE59,GENE72,KIAA1217,SFTPB,KIAA1324",Epithelial cell (club),club cell,CL:0000158,alveolar epithelial cell
948,Lung,2,1.0,"GENE86,GENE43,FBXW7,PLCG2,ST6GAL1,RALGPS2,GENE45,PDK1,GENE17,GENE71,GENE84,FCHSD2,GENE4,GENE97,CREB3L2,ARHGAP15,DENND5B,GENE23,MEF2C,GENE73",Immune (B cell),B cell,CL:0000236,undefined
949,Lung,2,1.0,"GENE9,PIP4K2A,GENE27,GENE34,SKAP1,GENE63,GENE6,GENE20,GENE62,B2M,GENE87,GENE49,PRKCH,KLRD1,GENE14,PARP8,AOAH,CD247,FYN,ARHGAP15",Immune (NK cell),natural killer cell,CL:0000623,Answer not found in the provided markers
950,Lung,2,1.0,"GENE19,GENE40,GENE86,GENE70,PTPRC,SKAP1,SYTL3,ITK,THEMIS,GENE14,PARP8,FYN,FKBP5,GENE37,GENE48,ARHGAP15,BCL2,GENE23,GENE55,GENE73",Immune (T cell),T cell,CL:0000084,T Lymphocytes
951,Lung,2,1.0,"GENE26,GENE33,TFRC,GENE88,PLXDC2,MSR1,ZEB2,GENE100,FMNL2,SLC11A1,GENE46,DOCK8,GENE62,PPARG,RNF149,GENE85,GENE14,GENE4,GPCPD1,GENE36",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,endothelial cell of artery
952,Lung,2,1.0,"GENE9,GENE70,SLC24A3,SRGN,TPSAB1,SAMSN1,TPSB2,SYTL3,KIT,GENE52,GENE57,IL18R1,FER,GENE80,GENE2,GENE66,GENE60,GENE48,ARHGAP15,GENE23",Immune (mast cell),mast cell,CL:0000097,basophil
953,Lung,2,1.0,"GENE53,GENE46,EBF1,GENE20,GENE65,GENE87,GENE96,PRKG1,GENE49,ACTA2,LPP,GENE31,GENE59,CALD1,GENE36,INPP4B,CACNA1C,TPM1,DMD,MYH11",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",smooth muscle cell
954,Lung,2,1.0,"TCF4,GENE86,GENE43,CALCRL,PTPRM,GENE64,PTPRB,GENE52,GENE79,GENE56,GENE71,EGFL7,GENE72,LDB2,ST6GALNAC3,TIMP3,PECAM1,EPAS1,GENE23,GENE83",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell
955,Lung,2,1.0,"GENE26,GENE33,GENE88,GENE77,PLXDC2,GENE43,GENE82,GENE15,LAMA2,PLEKHH2,ARHGAP6,ROBO2,PRKG1,GENE14,SLIT2,GENE72,GENE25,LSAMP,RBMS3,RORA",Fibroblast,fibroblast,CL:0000057,Endothelial Cells
956,Lung,2,1.0,"TBXAS1,GENE27,SRGN,PLXDC2,ZEB2,PIK3R5,GENE18,SLC8A1,GENE45,GENE22,GENE93,CD74,GENE11,GENE87,GENE10,GENE29,GENE42,FKBP5,CHST11,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",mast cell
