,tissue,simuround,noise,marker,manual_annotation,manual_CLname,manual_CLID,RAG_annotation
1850,Lung,4,0.75,"GENE1,MYOCD,GENE30,SMTN,ACTG2,GUCY1A3,GENE16,GENE41,GENE63,PALLD,ACTN1,VCL,GENE20,DES,GENE35,GENE71,GUCY1B3,ACTA2,CNN1,TAGLN,GENE59,GENE81,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,smooth muscle cell
1851,Lung,4,0.75,"GENE98,PTPRC,GENE77,GENE51,SKAP1,GENE63,NKG7,TRAC,IL7R,CD3E,CD96,THEMIS,CD3D,GENE52,GENE57,CD3G,GENE80,CD247,TRBC1,GENE72,GENE60,CD69",T cell,T cell,CL:0000084,T cell
1852,Lung,4,0.75,"PTPRB,GENE47,GENE8,CLDN5,GENE59,NOSTRIN,LDB2,GENE36,RAMP3,VWF,GENE83,GENE76,EPHB4,PECAM1,BACE2,GENE20,CD300LG",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell
1853,Lung,4,0.75,"NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,alveolar type II cell
1854,Lung,4,0.75,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,nonclassical monocyte
1855,Lung,4,0.75,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T cell
1856,Lung,4,0.75,"CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,T cell
1857,Lung,4,0.75,"GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,natural killer (NK) cell
1858,Lung,4,0.75,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2",bronchial vessel endothelial cell,,,Fibroblast
1859,Lung,4,0.75,"ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,smooth muscle cell
1860,Lung,4,0.75,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP",adventitial cell,adventitial cell,CL:0002503,fibroblast
1861,Lung,4,0.75,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4",macrophage,macrophage,CL:0000235,macrophage
1862,Lung,4,0.75,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A",basophil,basophil,CL:0000767,mast cell
1863,Lung,4,0.75,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,monocyte-derived macrophage
1864,Lung,4,0.75,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell
1865,Lung,4,0.75,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,multiciliated epithelial cell
1866,Lung,4,0.75,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,dendritic cell
1867,Lung,4,0.75,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,club cell
1868,Lung,4,0.75,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,basal epithelial cell
1869,Lung,4,0.75,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,plasma cell
1870,Lung,4,0.75,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B cell
1871,Lung,4,0.75,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,goblet cell
1872,Lung,4,0.75,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage
1873,Lung,4,0.75,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell
1874,Lung,4,0.75,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,endothelial cell
1875,Lung,4,0.75,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,unidentified
1876,Lung,4,0.75,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell
1877,Lung,4,0.75,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,fibroblast
1878,Lung,4,0.75,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,none
1879,Lung,4,0.75,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,smooth muscle cell
1880,Lung,4,0.75,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
1881,Lung,4,0.75,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,club cell
1882,Lung,4,0.75,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell
1883,Lung,4,0.75,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,smooth muscle cell
1884,Lung,4,0.75,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,pulmonary alveolar type 2 cell
1885,Lung,4,0.75,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,pulmonary endothelial cell
1886,Lung,4,0.75,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,goblet cell
1887,Lung,4,0.75,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,fibroblasts
1888,Lung,4,0.75,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,inflammatory monocyte
1889,Lung,4,0.75,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,club cell
1890,Lung,4,1.0,"ARHGEF26,GPRC5A,GENE28,GENE43,LAMA3,GENE82,EMP2,GENE95,GENE52,AGER,DST,GENE21,LMO7,GENE36,GENE72,GENE25,RTKN2,SPOCK2,SCEL,GENE73",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,pulmonary alveolar type 2 cell
1891,Lung,4,1.0,"GENE7,MS4A1,GENE68,GENE33,GENE16,CD79A,BANK1,CD22,GENE6,VPREB3,CD79B,GENE47,GENE79,GENE11,LINC00926,GENE36,BLK,SP140,GENE99,ADAM28",B,B cell,CL:0000236,B cell
1892,Lung,4,1.0,"GENE32,GENE77,GENE82,GENE12,KRT15,KRT19,CLDN1,GENE54,GENE80,KRT5,FHL2,GENE17,DST,KRT17,GENE85,GENE2,ITGA2,S100A2,PERP,GENE73",Basal,basal cell,CL:0000646,pulmonary alveolar type 2 cell
1893,Lung,4,1.0,"GENE27,GENE88,GENE16,CD300E,CSF3R,S100A8,METTL9,GENE89,CD99,FCN1,GENE47,CTSS,VCAN,S100A12,GENE59,S100A9,GENE36,GENE25,GENE23,GENE83",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,neutrophil
1894,Lung,4,1.0,"MALAT1,GENE33,GENE34,TRAT1,GENE75,GENE51,GENE100,GENE63,BCL11B,IL7R,ITK,CD2,GENE13,CD6,CAMK4,GENE14,GENE97,GENE92,LEF1,MAL",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,pulmonary alveolar type 2 cell
1895,Lung,4,1.0,"GENE86,CAPS,ZMYND10,GENE28,SNTN,GENE53,FAM92B,FANK1,GENE13,GENE50,GENE52,DNAH6,GENE56,GENE29,GENE91,RSPH1,CDHR3,C20orf85,CCDC170,GENE41",Ciliated,ciliated cell,CL:0000064,goblet cell
1896,Lung,4,1.0,"FCGR2B,GENE26,GENE39,GENE86,HLA-DPB1,GENE53,GENE89,CLEC10A,MS4A6A,HLA-DQA1,CSF2RA,GPR183,GENE29,GENE38,HLA-DMB,GENE21,GENE72,FPR3,RGS1,GENE41",Dendritic,dendritic cell,CL:0000451,nonclassical monocyte
1897,Lung,4,1.0,"C1S,LUM,ABLIM1,GENE40,GENE28,GENE43,GENE82,GENE58,C3,C1R,GENE20,GENE67,GENE17,FBLN1,DCN,SLIT2,CFD,GENE60,GENE92,ADH1B",Fibroblast,fibroblast,CL:0000057,fibroblast
1898,Lung,4,1.0,"GENE98,CCL21,IGFBP7,MMRN1,GENE28,PPFIBP1,GENE64,GENE24,GENE10,PKHD1L1,PROX1,GENE91,GENE38,TFPI,TFF3,GENE25,GENE44,TIMP3,GENE81,TBX1",Lymphatic,,,Lymphatic Endothelial Cells
1899,Lung,4,1.0,"GENE27,GENE40,C1QA,GENE86,GENE88,ITGAX,MARCO,APOC1,SLCO2B1,GENE18,C1QB,GENE54,GENE78,GENE69,OLR1,VSIG4,ACP5,GENE81,GPD1,GENE23",Macrophage,macrophage,CL:0000235,macrophage
1900,Lung,4,1.0,"KLRF1,GENE94,GENE40,SPON2,GZMB,GENE95,FCGR3A,NKG7,GENE50,GENE79,GENE24,GENE76,PYHIN1,GENE2,KLRD1,PRF1,CD247,GNLY,GENE3,GENE23",Natural Killer,natural killer cell,CL:0000623,natural killer t cell
1901,Lung,4,1.0,"GENE90,HSP90B1,GENE34,GENE70,PRDX4,SSR4,GENE63,POU2AF1,MZB1,DERL3,MANF,GENE91,GENE38,XBP1,GENE3,TNFRSF17,GENE25,GENE92,SEC11C,GENE83",Plasma,plasma cell,CL:0000786,plasma cell
1902,Lung,4,1.0,"GENE61,SLC34A2,SFTPC,ABCA3,SFTPA1,SFTPD,GENE16,GENE100,GENE15,SFTPA2,LAMP3,NAPSA,LPCAT1,GENE22,GENE47,GENE11,GENE36,GENE3,GENE92,SFTPB",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,alveolar type II cell
1903,Lung,4,1.0,"GENE94,GENE9,HPGDS,GENE27,HDC,TPSAB1,GATA2,VWA5A,GENE15,CPA3,GENE6,KIT,GRAP2,GENE69,CD44,GENE96,GENE84,GENE76,GENE60,MS4A2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",mast cell
1904,Lung,4,1.0,"LST1,AIF1,GENE28,GENE58,COTL1,RPS19,FCGR3A,GENE6,FCN1,GENE13,LILRB2,GENE52,GENE24,GENE69,GENE42,GENE4,GENE31,IFITM2,SAT1,RHOC",CD16+ Monocyte,,,nonclassical monocyte
1905,Lung,4,1.0,"GENE94,GENE61,NOSTRIN,GENE34,FCN3,FLNB,GENE53,GENE100,GENE58,RAMP3,CD81,GENE65,PODXL,CDH5,BTNL9,GENE56,GENE17,GENE96,CDC42EP1,EPAS1",Capillary,,,unable to determine
1906,Lung,4,1.0,"GENE7,GENE27,GENE40,CD8A,GZMA,NKG7,GENE6,GENE13,CD3D,CD3G,CD8B,GENE10,GENE71,GENE4,GZMH,GENE66,GENE44,CCL5,RPL34,RPS27",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,T cell
1907,Lung,4,1.0,"GENE39,SCGB3A2,DSTN,GENE33,GENE70,CEACAM6,WFDC2,CTSE,C16orf89,GENE22,GENE62,GENE79,GENE80,PIGR,GENE76,GENE14,CYB5A,SFTPB,GENE99,KIAA1324",Club,club cell,CL:0000158,goblet cell
1908,Lung,4,1.0,"GENE39,GENE27,BGN,GENE70,ITGBL1,POSTN,GENE12,COL1A1,ASPN,COL6A3,GENE54,LTBP1,GENE56,GENE29,GENE96,CALD1,COL3A1,COL1A2,GENE48,GENE23",Myofibroblast,myofibroblast cell,CL:0000186,fibroblast
1909,Lung,4,1.0,"GENE61,GENE86,GENE34,PLD4,GENE28,GENE77,SEC61B,GENE63,PTPRE,GZMB,GENE12,GENE95,PPP1R14B,IRF7,TYROBP,GENE42,NPC2,GENE97,IL3RA,IRF4",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,natural killer t cell
1910,Lung,4,1.0,"TPX2,GENE34,BIRC5,GENE73,STMN1,TYMS,GENE95,CDK1,GENE20,GENE64,KPNA2,GENE84,GENE85,GENE74,H2AFZ,NUSAP1,UBE2C,ANLN,GENE92,GENE41",Proliferating Macrophage,,,Proliferating Cells
1911,Lung,4,1.0,"GENE86,GENE28,BIRC5,SMC4,GENE89,GENE6,HMGB2,GENE67,GENE93,GENE80,H2AFV,GENE5,GENE42,NUSAP1,KIF2C,UBE2C,AURKB,CENPF,TOP2A,GENE73",Proliferating NK/T,,,Proliferating Cell
1912,Lung,4,1.0,"GENE39,GENE7,GENE30,GENE33,VWF,PLVAP,POSTN,GENE18,EMCN,ZNF385D,ENPP2,INHBB,SPRY1,GENE59,GENE21,GENE72,GENE60,COL15A1,SPARCL1,GENE83",Bronchial Vessel,,,Not identifiable from provided markers
1913,Lung,4,1.0,"GENE26,GENE68,SCGB1A1,SLPI,LCN2,WFDC2,MUC5B,GENE16,GENE18,GENE95,GENE46,GENE13,GENE24,SAA1,GENE42,SCGB3A1,BPIFB1,MSMB,RARRES1,GENE83",Mucous,,,goblet cell
1914,Lung,4,1.0,"TGM2,VWF,SLCO2A1,GENE53,CPE,PTPRB,GENE45,GENE62,GENE10,GENE17,GENE96,PLA1A,GENE49,GENE4,LIFR,SELP,SRPX,PRSS23,GENE99,GENE83",Vein,,,endothelial cell of artery
1915,Lung,4,1.0,"COL4A2,GENE98,GENE40,COL4A1,GENE28,TACC1,CHN1,GENE93,GENE80,GENE17,GENE42,GENE4,PDGFRB,LAMC3,CALD1,GENE37,LAMB1,COX4I2,GENE48,NID1",Pericyte,pericyte,CL:0000669,pulmonary alveolar type 2 cell
1916,Lung,4,1.0,"TPM2,DSTN,GENE75,GENE53,GENE82,GENE12,DES,PLN,GENE78,GENE24,GENE17,GENE71,GENE84,ACTA2,CNN1,GENE4,CALD1,CSRP1,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,smooth muscle cell
1917,Lung,4,1.0,"GENE30,GJA5,GENE86,GENE32,GENE43,HEY1,GENE89,ARGLU1,PTPRB,GENE79,FBLN5,SEMA3G,GENE56,GENE11,GENE76,DKK2,EFNB2,BMX,EPAS1,GENE73",Artery,,,endothelial cell of artery
1918,Lung,4,1.0,"GENE40,GENE34,EDNRB,GENE82,CYP3A5,GENE12,TBX2,EMCN,GENE64,CLDN5,GENE35,GENE11,STXBP6,GENE14,SOSTDC1,GENE59,HPGD,GENE66,APP,ESAM",Capillary Aerocyte,,,endothelial cell of artery
1919,Lung,4,1.0,"GENE7,GENE61,GENE70,SRSF11,IPO7,VAT1,RALA,GENE18,GENE46,GALNT18,GENE11,GENE29,GENE38,WWTR1,SH3BP5,GENE44,PECAM1,ACVRL1,EPAS1,GENE99",Capillary Intermediate,,,endothelial cell of artery
1920,Lung,4,1.0,"GENE9,CCDC71L,GENE86,GENE34,HAS1,C3,CPXM1,GENE22,GENE52,GENE79,FGF7,STEAP1,OSR1,GENE10,GENE31,C7,GENE3,WT1,MEDAG,GENE99",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,goblet cell
1921,Lung,4,1.0,"GENE7,GALNT9,GENE27,ITLN1,SLPI,GENE58,C3,DSC3,ALDH1A3,GENE13,GENE57,MGARP,GENE69,DMKN,GENE38,PRG4,WT1,GENE44,GENE48,GENE81",Mesothelial,mesothelial cell,CL:0000077,goblet cell
1922,Lung,4,1.0,"GENE61,GENE90,GENE86,GP6,CMTM5,ITGA2B,GENE12,CABP5,PF4,GENE6,GENE47,GRAP2,GENE87,GENE85,GENE74,TMEM40,GP9,GENE21,TUBB1,ACRBP",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",platelet
1923,Lung,4,1.0,"GENE19,S100A6,GENE68,GENE75,CD7,LGALS1,ZFP36L2,CEBPB,CD2,GENE65,CTSW,GENE35,GENE24,GENE87,CXCR4,GENE59,GNLY,GENE25,CCL5,GENE83",Natural Killer T,,,"The list of markers provided does not match any specific set of markers for a known cell type in the provided database, suggesting it might represent a cell type not covered by the current database entries or a mixture of markers from different types, so it could possibly reflect a tissue or an undetermined cell type."
1924,Lung,4,1.0,"CLU,HSPB3,CST5,GENE58,IGF1,GENE64,GENE65,GENE52,GENE67,GENE24,GENE17,FAM150A,CNN1,GENE59,GENE21,MET,RAMP1,CSRP1,SCX,GENE41",Fibromyocyte,,,cell_type_name
1925,Lung,4,1.0,"COX5A,GENE32,GENE75,GENE43,WFDC2,PSCA,TXN,FAM3D,CXCL17,GENE52,GENE79,AGR2,GENE10,GENE42,GABRP,GENE4,CLIC1,S100P,GENE37,GENE41",Goblet,goblet cell,CL:0000160,goblet cell
1926,Lung,4,1.0,"TMPRSS11E,GENE27,GENE33,STAC2,GENE46,GENE20,ASCL3,GENE65,GENE62,BSND,GENE47,GENE93,HEPACAM2,MFSD6L,TFF3,PHGR1,FOXI1,GENE92,GENE23,ATP6V1B1",Ionocyte,ionocyte,CL:0005006,goblet cell
1927,Lung,4,1.0,"FAM46A,NENF,BEX1,PCSK1N,EGR1,GENE15,PRDX2,CPE,GENE57,GENE24,GENE56,GENE17,GENE29,GENE76,GENE59,CHGA,GENE60,SCGN,GENE23,SEC11C",Neuroendocrine,neuroendocrine cell,CL:0000165,Neuroendocrine cells
1928,Lung,4,1.0,"LPO,LYZ,GENE98,ZG16B,GENE77,PRH2,GENE63,PRB4,GENE35,GENE87,TESC,GENE84,PRR4,GENE38,TCN1,GENE2,PRB3,PHB,GENE3,GENE41",Serous,serous secreting cell,CL:0000313,serous cell
1929,Lung,4,1.0,"GENE9,LYZ,GENE40,C1QA,GENE32,AIF1,CTSZ,FCER1G,C1QC,GENE20,C1QB,GENE54,GENE93,LAPTM5,GENE49,GENE76,CTSL,GENE37,HLA-DRB1,GENE41",Macrophages,macrophage,CL:0000235,macrophage
1930,Lung,4,1.0,"GENE39,GENE68,CST7,GZMA,CD7,GENE51,GZMB,NKG7,GENE64,GENE50,CTSW,GENE35,GENE24,GENE91,GENE49,CCL4,PRF1,GNLY,GENE25,CCL5",Innate lymphoid cell NK,natural killer cell,CL:0000623,cytotoxic T cell
1931,Lung,4,1.0,"SLC34A2,SFTPD,GENE75,GENE16,GENE53,S100A14,GENE15,NAPSA,MUC1,SFTA3,GENE67,SFTA2,SLC39A8,GENE69,GENE71,GENE4,PEBP4,CYB5A,GENE55,GENE41",AT2,type II pneumocyte,CL:0002063,alveolar type II cell
1932,Lung,4,1.0,"GENE9,IGFBP7,VWF,GENE51,PECAM1,RAMP3,GENE13,GENE45,GENE69,GENE85,GENE76,GENE74,GENE14,CLEC14A,ACKR1,MGP,RAMP2,GNG11,GENE81,SPARCL1",EC venous,vein endothelial cell,CL:0002543,endothelial cell
1933,Lung,4,1.0,"GENE9,GENE32,IL32,CORO1A,GENE51,TRAC,CD3E,CD2,CD3D,GENE78,GENE10,GENE71,GENE96,CXCR4,GENE21,CD69,CCL5,GENE48,TRBC2,GENE99",T cell lineage,T cell,CL:0000084,T cell
1934,Lung,4,1.0,"IFI27,GENE88,GIMAP7,GENE64,GENE22,GENE62,TM4SF1,CLDN5,CRIP2,GENE49,GENE2,GENE14,GENE97,CLEC14A,GENE72,SOX17,A2M,PECAM1,SPARCL1,GENE23",EC arterial,endothelial cell of artery,CL:1000413,cell type not found
1935,Lung,4,1.0,"C1S,LUM,BGN,GENE70,IGFBP7,GENE88,SPARC,GENE58,GENE95,GENE12,GENE46,DCN,GENE96,GENE74,GENE59,CALD1,GENE72,MGP,COL6A1,COL1A2",Fibroblasts,fibroblast,CL:0000057,lipofibroblast
1936,Lung,4,1.0,"GENE98,KRT7,GENE68,CEACAM6,ADIRF,HOPX,GENE16,GENE53,EMP2,FXYD3,GENE46,CAV1,AGER,SFTA2,GENE69,GENE74,GENE14,GENE66,GENE99,TSPAN13",AT1,type I pneumocyte,CL:0002062,pulmonary alveolar type 2 cell
1937,Lung,4,1.0,"GENE27,GENE33,FAM229B,RP11-295M3.4,SNTN,C12orf75,TMEM231,C5orf49,GSTA1,GENE29,GENE76,GENE31,RP11-356K23.1,GENE66,CD24,GENE60,C11orf97,GENE81,GENE99,GENE23",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,unidentified cell type
1938,Lung,4,1.0,"GENE30,MS4A1,IGLC2,CORO1A,GENE58,LTB,IGHA1,CD79A,ISG20,GENE45,GENE50,GENE62,GENE47,GENE11,GENE96,GENE37,TSC22D3,IGKC,CD37,GENE73",B cell lineage,B cell,CL:0000236,mast cell
1939,Lung,4,1.0,"GENE7,GENE9,GENE86,CEACAM6,WFDC2,CP,TACSTD2,MUC1,KRT19,CXCL17,GENE54,GENE11,GENE71,PIGR,GENE36,BPIFB1,GENE25,KRT7,GENE55,GENE41",Secretory,secretory cell,CL:0000151,pulmonary alveolar type 2 cell
1940,Lung,4,1.0,"GENE39,GENE98,GENE33,LST1,AIF1,S100A8,FCER1G,COTL1,GENE6,FCN1,GENE65,GENE47,GENE11,GENE96,VCAN,S100A12,CD14,S100A9,GENE25,GENE41",Monocytes,monocyte,CL:0000576,neutrophil
1941,Lung,4,1.0,"GENE7,GENE40,ZG16B,GENE75,CCL28,GENE53,LTF,PIP,GENE79,MARCKSL1,GENE17,PIGR,TCN1,SELM,GENE31,GENE97,GENE21,GENE72,SEC11C,AZGP1",Submucosal Secretory,,,goblet cell
1942,Lung,4,1.0,"GENE26,AQP1,GENE34,IFI27,GENE88,GENE77,GENE6,TM4SF1,CLDN5,CDH5,GENE69,GENE96,EGFL7,HYAL2,GENE31,CLEC14A,GENE36,PECAM1,SPARCL1,GENE23",EC capillary,capillary endothelial cell,CL:0002144,Endothelial cell
1943,Lung,4,1.0,"SDPR,GENE39,GENE27,CCL21,ECSCR,GENE70,IGFBP7,MMRN1,GENE15,PPFIBP1,GENE52,GENE62,TM4SF1,CLDN5,GENE2,RAMP2,GENE60,GNG11,GENE48,GENE81",Lymphatic EC mature,,,endothelial cell
1944,Lung,4,1.0,"SDPR,GENE19,GENE30,TCF4,CCL21,GENE86,IGFBP7,GENE32,GENE20,GENE64,AKAP12,GENE62,CLDN5,GENE67,TFPI,TFF3,GNG11,GENE48,TIMP3,GENE73",Lymphatic EC differentiating,,,cell_type_name
1945,Lung,4,1.0,"HLA-DQB1,GENE70,HLA-DPB1,GENE88,CORO1A,GENE95,GENE6,MS4A6A,GENE13,GENE22,GENE45,HLA-DQA1,GENE69,ITGB2,GPR183,GENE31,HLA-DPA1,HLA-DRB1,HLA-DMA,GENE99",Dendritic cells,dendritic cell,CL:0000451,dendritic cell
1946,Lung,4,1.0,"TPM2,GENE90,CTGF,CYR61,GENE89,GPX3,IGFBP5,GENE13,GENE35,GENE69,GENE5,GENE29,GENE76,TAGLN,CALD1,MT1X,SPARCL1,PRELP,GENE55,GENE41",Myofibroblasts,myofibroblast cell,CL:0000186,pulmonary alveolar type 2 cell
1947,Lung,4,1.0,"HPGDS,GENE33,GENE34,TPSAB1,GATA2,VWA5A,C1orf186,CPA3,TPSB2,GENE64,KIT,GENE50,GENE96,GENE85,GENE76,GENE38,GENE97,RGS13,GENE36,MS4A2",Mast cells,mast cell,CL:0000097,mast cell
1948,Lung,4,1.0,"GENE19,TPM2,GENE8,GENE90,IGFBP7,ACTG2,NEXN,GENE15,GENE6,PPP1R14A,DES,PLN,GENE79,GENE67,FLNA,GENE85,GENE76,SELM,GENE66,LMOD1",Fibromyocytes,,,endothelial cell of artery
1949,Lung,4,1.0,"ECSCR,GENE90,COX20,EID1,TUBB,ARPC1A,GENE12,GENE45,GENE79,GENE78,HMGN1,LSM2,GENE97,HMGN2,S100A16,GENE3,GENE72,GENE37,GENE48,MARCKS",Lymphatic EC proliferating,,,neutrophil
1950,Lung,4,1.0,"GENE98,MMRN1,SEMA3A,GENE16,FBXL7,GENE100,TSHZ2,GENE95,PPFIBP1,GENE6,GENE50,GENE47,GENE62,GENE78,PKHD1L1,KALRN,CD36,GENE2,LDB2,ST6GALNAC3",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,Alveolar Macrophages
1951,Lung,4,1.0,"GENE19,GENE34,GENE88,NCKAP5,KHDRBS2,LAMA3,EMP2,GENE12,GENE20,GENE79,GENE54,GENE17,GENE49,LIMCH1,ST6GALNAC5,LMO7,RAB11FIP1,GENE92,RBMS3,NTM",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,Club Cells
1952,Lung,4,1.0,"MACROD2,GENE30,GENE98,GENE86,SFTPC,GENE34,ABCA3,ANK3,PDE4D,ZNF385B,LRRK2,ERBB4,GENE45,AUTS2,GENE57,GENE69,GENE59,GENE60,SFTPB,GENE81",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,alveolar type II cell
1953,Lung,4,1.0,"MACROD2,GENE7,GENE19,GENE40,GENE53,TP63,GLIS3,SSBP2,EYA2,GENE95,GENE64,XPR1,CACHD1,GENE52,GENE24,GENE69,KRT17,GENE74,RBMS3,FAF1",Epithelial cell (basal),basal cell,CL:0000646,unclassified cell type
