,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
2225,2225,2225,Lung,5,0.5,"CD163,MRC1,LYZ,MSR1,MS4A4A,MS4A6A,CD74,MERTK,MS4A6A,CD36",Macrophage,macrophage,CL:0000235,macrophage/monocyte,Macrophages,Macrophages,Macrophage,"Tissue-resident macrophages, Monocytes",macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,tissue-resident macrophage,CL:0000864,0,0,0,-1
2226,2226,2226,Lung,5,0.5,"TPSB2,FCER1A,TPSAB1",Mast Cell,mast cell,CL:0000097,granulocyte,Mast cells,Mast cells,Mast cell,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
2227,2227,2227,Lung,5,0.5,"PDGFRB,CSPG4,DES,MYO1B",Pericyte,pericyte,CL:0000669,pericyte,Pericytes,Pericytes,Pericyte,"Pericytes, Mesenchymal stem cells",pericyte,CL:0000669,pericyte,CL:0000669,pericyte,CL:0000669,mesenchymal stem cell,CL:0000134,0,0,0,9
2228,2228,2228,Lung,5,0.5,"DES,GUCY1A3,GUCY1B3,ACTA2,MYOCD,MYH11,PALLD",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Smooth muscle cells,Smooth muscle cells,Smooth muscle cell,Vascular smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,0,0,0,-1
2229,2229,2229,Lung,5,0.5,"CD69,PTPRC,IL7R,TRAC,CD3G,CD3E",T cell,T cell,CL:0000084,t/nk cell,T cells,T cells,T cell,"T cells, CD4+ T cells, CD8+ T cells",t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,double negative T regulatory cell,CL:0011024,0,0,0,-1
2230,2230,2230,Lung,5,0.5,"VWF,PTPRB,NOSTRIN,RAMP3,BACE2",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,Endothelial cells,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
2231,2231,2231,Lung,5,0.5,"SFTA2,HOPX,NAPSA,SFTPA2,SFTPB",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,Alveolar epithelial cells,Alveolar type II cells,Alveolar Type II cells,Type II alveolar cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,0,1,0,0
2232,2232,2232,Lung,5,0.5,"OLAH,MTND5P32,MGAM,FCGR3B,PROK2",neutrophil,neutrophil,CL:0000775,granulocyte,Neutrophils,Neutrophils,Neutrophils,Alveolar macrophages,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,alveolar macrophage,CL:0000583,0,0,0,-1
2233,2233,2233,Lung,5,0.5,"TRBC2,TRAC,IL32,CD3G,CXCR4","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,T cells,T cells,T cells,CD4+ T cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,CD4-positive helper T cell,CL:0000492,3,3,3,-1
2234,2234,2234,Lung,5,0.5,"CD3E,KLRD1,NKG7,CCL5,GZMA","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,NK cells,Natural killer cells,Natural Killer T cells,Cytotoxic T cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,-1,-1,-1,-1
2235,2235,2235,Lung,5,0.5,"KLRD1,CST7,PRF1,GZMA,FGFBP2",nk cell,natural killer cell,CL:0000623,t/nk cell,NK cells,Natural killer cells,Natural Killer cells,Natural killer T cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,0,0,0
2236,2236,2236,Lung,5,0.5,"EXOC3L2,CYTL1,PLVAP,RBP5,SELE",bronchial vessel endothelial cell,,,endothelial cell,Endothelial cells,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
2237,2237,2237,Lung,5,0.5,"HSPB6,MYH11,CNN1,DES,JPH2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
2238,2238,2238,Lung,5,0.5,"FBLN1,MGP,MFAP4,MFAP5,IGFBP6",adventitial cell,adventitial cell,CL:0002503,adventitial cell,Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
2239,2239,2239,Lung,5,0.5,"APOE,FABP4,MARCO,MS4A7,C1QA",macrophage,macrophage,CL:0000235,macrophage/monocyte,Macrophages,Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,0,0,0,0
2240,2240,2240,Lung,5,0.5,"TPSB2,KIT,CD69,VWA5A,TPSAB1",basophil,basophil,CL:0000767,granulocyte,Mast cells,Mast cells,Mast cells,mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1
2241,2241,2241,Lung,5,0.5,"S100A8,S100A9,MNDA,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,Neutrophils,Monocytes,Myeloid cells,neutrophils,monocyte,CL:0000576,neutrophil,CL:0000775,myeloid cell,CL:0000763,neutrophil,CL:0000775,1,-1,3,-1
2242,2242,2242,Lung,5,0.5,"NPR3,CXCL12,SERPINE2,NOS1,SSTR1",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,Endothelial cells,Pulmonary neuroendocrine cells,Fibroblasts,endothelial cells,lung neuroendocrine cell,CL:1000223,endothelial cell,CL:0000115,fibroblast,CL:0000057,endothelial cell,CL:0000115,-1,3,7,3
2243,2243,2243,Lung,5,0.5,"C20orf85,TSPAN1,CAPS,C9orf24,TMEM190",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,1. Fibroblast,Epithelial cells,Epithelial cells,unknown or less characterized cells,epithelial cell,CL:0000066,fibroblast,CL:0000057,epithelial cell,CL:0000066,ependymoglial cell,CL:0000683,2,8,2,-1
2244,2244,2244,Lung,5,0.5,"S100B,GPR183,PKIB,CD1E,CST7",dendritic cell,dendritic cell,CL:0000451,dendritic cell,2. Dendritic cell,Microglial cells,Dendritic cells,immune cells,microglial cell,CL:0000129,dendritic cell,CL:0000451,dendritic cell,CL:0000451,leukocyte,CL:0000738,-1,0,0,2
2245,2245,2245,Lung,5,0.5,"TSPAN1,BPIFB1,SCGB1A1,SERPINB3,MSMB",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,3. Club cell,Prostate epithelial cells,Club cells,club cells,epithelial cell of prostate,CL:0002231,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,-1,-1,-1,-1
2246,2246,2246,Lung,5,0.5,"TACSTD2,S100A2,KRT19,IGFBP2,KRT5",basal cell,basal cell,CL:0000646,stem cell,4. Basal cell,Epithelial cells,Basal epithelial cells,basal cells,epithelial cell,CL:0000066,basal cell,CL:0000646,basal epithelial cell of prostatic duct,CL:0002236,basal cell,CL:0000646,17,0,-1,0
2247,2247,2247,Lung,5,0.5,"SPAG4,DERL3,IGHG2,JCHAIN,MZB1",plasma cell,plasma cell,CL:0000786,b cell,5. Plasma cell,Plasma cells,Plasma cells,plasma cells,plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,0,0,0,0
2248,2248,2248,Lung,5,0.5,"IGHM,TNFRSF13C,BLK,LINC01781,VPREB3",b cell,B cell,CL:0000236,b cell,6. B cell,B cells,B cells,B cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,0,0,0,0
2249,2249,2249,Lung,5,0.5,"PRB1,LINC01829,TTYH1,LPO,SLC5A1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,secretory cell,7. Neutrophil,Salivary gland cells,Goblet cells,unknown or less characterized cells,salivary gland cell,CL:0009005,neutrophil,CL:0000775,goblet cell,CL:0000160,ependymoglial cell,CL:0000683,-1,-1,-1,-1
2250,2250,2250,Lung,5,0.5,"RNASE6,CD163,FGL2,AIF1,MAFB",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,8. Macrophage,Monocytes / macrophages,Macrophage,Epithelial Cells,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,epithelial cell,CL:0000066,3,3,3,12
2251,2251,2251,Lung,5,0.5,"CLDN5,LRRC32,VWF,MT1M,RAMP2",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,9. Endothelial cell,Endothelial cells,Endothelial Cell,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
2252,2252,2252,Lung,5,0.5,"HPGD,GNG11,EDNRB,IL1RL1,EMCN",capillary aerocyte,,,epithelial cell,10. Pericyte,Endothelial cells,Pericyte,Smooth Muscle Cells,endothelial cell,CL:0000115,pericyte,CL:0000669,pericyte,CL:0000669,smooth muscle cell,CL:0000192,-1,-1,-1,-1
2253,2253,2253,Lung,5,0.5,"ITLN2,MYRF,SCEL,MS4A15,NCKAP5",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,11. Epithelial cell,Intestinal epithelial cells,Epithelial Cell,Club Cells,intestinal epithelial cell,CL:0002563,epithelial cell,CL:0000066,epithelial cell,CL:0000066,club cell,CL:0000158,-1,3,3,-1
2254,2254,2254,Lung,5,0.5,"IGFBP7,LIFR,SPARCL1,CLU,RAMP3",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,12. Fibroblast,Mesenchymal stem cells,Fibroblast,Fibroblasts,mesenchymal stem cell,CL:0000134,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,6,7,7,7
2255,2255,2255,Lung,5,0.5,"RARRES2,DCN,FBLN1,MGP,MFAP4",alveolar fibroblast,,,fibroblast,13. Fibroblast,Fibroblasts,Fibroblast,Macrophages,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,macrophage,CL:0000235,-1,-1,-1,-1
2256,2256,2256,Lung,5,0.5,"GPR182,MMRN1,SCN3B,STAB2,CCL21",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,14. Lymphatic endothelial cell,Endothelial cells,Fibroblast,Mast Cells,endothelial cell,CL:0000115,endothelial cell of lymphatic vessel,CL:0002138,fibroblast,CL:0000057,mast cell,CL:0000097,2,0,8,-1
2257,2257,2257,Lung,5,0.5,"DES,CNN1,PLN,CARMN,PPP1R14A",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,15. Smooth muscle cell,Smooth muscle cells,Smooth Muscle Cell,Alveolar Type II Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,pulmonary alveolar type 2 cell,CL:0002063,2,2,2,-1
2258,2258,2258,Lung,5,0.5,"MZB1,LAMP5,CLEC4C,AL139020.1,LILRA4",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,16. Plasmacytoid dendritic cell,Plasmacytoid dendritic cells,Plasmacytoid Dendritic Cell,Lymphocytes,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,lymphocyte,CL:0000542,0,0,0,5
2259,2259,2259,Lung,5,0.5,"WFDC2,ELF3,GPRC5A,CYP2B7P,NEDD4L",club cell,club cell,CL:0000158,epithelial cell,17. Epithelial cell,Epithelial cells,Epithelial Cell,Mucous Cells,epithelial cell,CL:0000066,epithelial cell,CL:0000066,epithelial cell,CL:0000066,mucus secreting cell,CL:0000319,2,2,2,-1
2260,2260,2260,Lung,5,0.5,"ACKR1,VWF,NPDC1,LIFR,CLDN5",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,18. Endothelial cell,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
2261,2261,2261,Lung,5,0.5,"MYH11,BGN,CCN5,COX4I2,LMOD1",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,19. Smooth muscle cell,Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,1,1,1,1
2262,2262,2262,Lung,5,0.5,"GPR1,MKRN9P,FABP7,LINC01902,LRRC38",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,20. Neuronal cell,Neurons,Neuronal cells,Neurons,neuron,CL:0000540,neuronal receptor cell,CL:0000006,neuronal receptor cell,CL:0000006,neuron,CL:0000540,9,-1,-1,9
2263,2263,2263,Lung,5,0.5,"BGN,INMT,RGN,HIGD1B,KCNK3",pericyte cell,pericyte,CL:0000669,pericyte,21. Fibroblast,Kidney cells,Fibroblasts,Immune cells (possibly mast cells or macrophages),kidney cell,CL:1000497,fibroblast,CL:0000057,fibroblast,CL:0000057,mucosal type mast cell,CL:0000485,-1,10,10,-1
2264,2264,2264,Lung,5,0.5,"VIPR2,SYT4,ROR2,ITLN1,HAS1",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,22. Smooth muscle cell,Neuromodulatory cells,Mesothelial cells,Neuroendocrine cells,cell,CL:0000000,smooth muscle cell,CL:0000192,mesothelial cell,CL:0000077,neuroendocrine cell,CL:0000165,3,-1,0,-1
2265,2265,2265,Lung,5,0.5,"CARMN,BMP5,COL1A2,AL135910.1,CACNA1C",fibroblast,fibroblast,CL:0000057,fibroblast,23. Fibroblast,Cardiomyocytes,Fibroblasts,Fibroblasts,fetal cardiomyocyte,CL:0002495,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,0,0,0
2266,2266,2266,Lung,5,0.5,"CD300E,AIF1,FCN1,CORO1A,FGL2",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,24. Immune cell,Monocytes/macrophages,Macrophages,"Immune cells (macrophages, possibly dendritic)",macrophage,CL:0000235,leukocyte,CL:0000738,macrophage,CL:0000235,dendritic cell,CL:0000451,3,3,3,4
2267,2267,2267,Lung,5,0.5,"ATP6V1G3,HEPACAM2,CLNK,ASCL3,PROX1",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,25. Lymphatic endothelial cell,Hepatocytes,Lymphatic endothelial cells,Lung epithelial cells,hepatocyte,CL:0000182,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,epithelial cell of lung,CL:0000082,-1,-1,-1,1
2268,2268,2268,Lung,5,0.75,"LMO7,DST,SPOCK2,GPRC5A,ARHGEF26,EMP2,RTKN2",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,1. Fibroblast,Fibroblasts,Epithelial cells,"Fibroblasts, Epithelial cells (possibly Club or goblet cells)",fibroblast,CL:0000057,fibroblast,CL:0000057,epithelial cell,CL:0000066,respiratory goblet cell,CL:0002370,9,9,3,-1
2269,2269,2269,Lung,5,0.75,"LINC00926,MS4A1,BANK1,CD79A,CD22,ADAM28,SP140",B,B cell,CL:0000236,b cell,2. B cell,B cells,B cells,B cells or other lymphoid cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,innate lymphoid cell,CL:0001065,0,0,0,-1
2270,2270,2270,Lung,5,0.75,"KRT15,ITGA2,KRT17,DST,KRT19,S100A2,PERP",Basal,basal cell,CL:0000646,stem cell,3. Keratinocyte,Basal keratinocytes,Basal Cells,Basal cells,keratinocyte,CL:0000312,keratinocyte,CL:0000312,basal cell,CL:0000646,basal cell,CL:0000646,-1,-1,0,0
2271,2271,2271,Lung,5,0.75,"FCN1,METTL9,CD99,S100A8,CSF3R,S100A12,VCAN",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,4. Neutrophil,Neutrophils,Monocyte-derived Macrophages,Macrophages,neutrophil,CL:0000775,neutrophil,CL:0000775,monocyte-derived dendritic cell,CL:0011031,macrophage,CL:0000235,-1,-1,-1,3
2272,2272,2272,Lung,5,0.75,"ITK,CD2,CD6,IL7R,LEF1,BCL11B,MAL",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,5. T cell,T cells,T Lymphocytes,T cells,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,3,3,3,3
2273,2273,2273,Lung,5,0.75,"CCDC170,FANK1,DNAH6,C20orf85,CAPS,RSPH1,ZMYND10",Ciliated,ciliated cell,CL:0000064,ciliated cell,6. Ciliated epithelial cell,Ciliated epithelial cells,Ciliated Cells,Ciliated cells,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,ciliated cell,CL:0000064,-1,-1,0,0
2274,2274,2274,Lung,5,0.75,"FCGR2B,MS4A6A,CLEC10A,FPR3,GPR183,HLA-DQA1,HLA-DMB",Dendritic,dendritic cell,CL:0000451,dendritic cell,7. Mature B cell,Plasmacytoid dendritic cells,Dendritic Cells,B cells,plasmacytoid dendritic cell,CL:0000784,mature b cell,CL:0000785,dendritic cell,CL:0000451,b cell,CL:0000236,-1,-1,0,-1
2275,2275,2275,Lung,5,0.75,"FBLN1,C1S,C3,CFD,DCN,C1R,LUM",Fibroblast,fibroblast,CL:0000057,fibroblast,8. Fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
2276,2276,2276,Lung,5,0.75,"TIMP3,PPFIBP1,PROX1,IGFBP7,TFF3,TFPI,TBX1",Lymphatic,,,immune cell,9. Lymphatic endothelial cell,Endothelial cells,Stromal Cells,Secretory cells,endothelial cell,CL:0000115,endothelial cell of lymphatic vessel,CL:0002138,stromal cell,CL:0000499,secretory cell,CL:0000151,-1,-1,-1,-1
2277,2277,2277,Lung,5,0.75,"ITGAX,MARCO,C1QB,GPD1,APOC1,C1QA,ACP5",Macrophage,macrophage,CL:0000235,macrophage/monocyte,10. Dendritic cell,Macrophages,Alveolar Macrophages,Dendritic cells,macrophage,CL:0000235,dendritic cell,CL:0000451,alveolar macrophage,CL:0000583,dendritic cell,CL:0000451,0,4,-1,4
2278,2278,2278,Lung,5,0.75,"GZMB,CD247,PYHIN1,KLRD1,PRF1,SPON2,KLRF1",Natural Killer,natural killer cell,CL:0000623,t/nk cell,11. Cytotoxic T cell,Natural Killer Cells,NK Cells,Cytotoxic T cells,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,0,-1,0,-1
2279,2279,2279,Lung,5,0.75,"MANF,SEC11C,TNFRSF17,SSR4,HSP90B1,DERL3,PRDX4",Plasma,plasma cell,CL:0000786,b cell,12. Plasma cell,Plasma cells,Plasma Cells,Endothelial cells,plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,endothelial cell,CL:0000115,0,0,0,-1
2280,2280,2280,Lung,5,0.75,"LPCAT1,SLC34A2,NAPSA,ABCA3,SFTPC,SFTPB,LAMP3",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,13. Type II pneumocyte,Alveolar type II cells,Alveolar Epithelial Cells,Alveolar Type II cells,pulmonary alveolar type 2 cell,CL:0002063,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,0,-1,1,0
2281,2281,2281,Lung,5,0.75,"MS4A2,GRAP2,HDC,HPGDS,CD44,GATA2,KIT",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,14. Mast cell,Mast cells,Mast Cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1
2282,2282,2282,Lung,5,0.75,"RPS19,FCN1,AIF1,SAT1,FCGR3A,LST1,IFITM2",CD16+ Monocyte,,,macrophage/monocyte,15. Macrophage,Macrophages,Macrophages,"Macrophages, Monocytes",macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,monocyte,CL:0000576,-1,-1,-1,-1
2283,2283,2283,Lung,5,0.75,"CDH5,CDC42EP1,PODXL,FLNB,RAMP3,BTNL9,CD81",Capillary,,,blood vessel cell,16. Endothelial cell,Endothelial cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
2284,2284,2284,Lung,5,0.75,"CD8A,GZMA,CD3G,CD3D,CD8B,RPL34,RPS27",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. Cytotoxic T cell,Cytotoxic T cells,Cytotoxic T Cells,Cytotoxic T cells,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,-1,-1,-1,-1
2285,2285,2285,Lung,5,0.75,"CYB5A,PIGR,WFDC2,SFTPB,SCGB3A2,CEACAM6,KIAA1324",Club,club cell,CL:0000158,epithelial cell,18. Club cell,Club cells,Club Cells,Club cells,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,0,0,0,0
2286,2286,2286,Lung,5,0.75,"COL6A3,COL3A1,BGN,ASPN,ITGBL1,COL1A1,POSTN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,19. Mesenchyme cell,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,mesenchymal cell,CL:0008019,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
2287,2287,2287,Lung,5,0.75,"IL3RA,TYROBP,IRF4,NPC2,GZMB,PPP1R14B,SEC61B",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,20. Dendritic cell,Dendritic cells,Plasmacytoid Dendritic Cells,Natural Killer cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,plasmacytoid dendritic cell,CL:0000784,natural killer cell,CL:0000623,1,1,0,-1
2288,2288,2288,Lung,5,0.75,"ANLN,TYMS,STMN1,TPX2,KPNA2,H2AFZ,BIRC5",Proliferating Macrophage,,,macrophage/monocyte,21. Proliferating cell,Cancer cells,Proliferating Cells,Proliferating cells,malignant cell,CL:0001064,cycling B cell,CL:4033068,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,-1,-1,-1
2289,2289,2289,Lung,5,0.75,"CENPF,HMGB2,BIRC5,SMC4,NUSAP1,UBE2C,TOP2A",Proliferating NK/T,,,t/nk cell,22. Mitotic cell,Cancer cells,Proliferating Cells,Proliferating cells,malignant cell,CL:0001064,basal cell,CL:0000646,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,-1,-1,-1
2290,2290,2290,Lung,5,0.75,"INHBB,PLVAP,VWF,SPARCL1,SPRY1,ENPP2,ZNF385D",Bronchial Vessel,,,bronchial cell,23. Endothelial cell,Endothelial cells,Endothelial Cells,Lung Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,lung endothelial cell,CL:1001567,-1,-1,-1,-1
2291,2291,2291,Lung,5,0.75,"SCGB1A1,SCGB3A1,WFDC2,SAA1,SLPI,RARRES1,BPIFB1",Mucous,,,mucosal cell,24. Club cell,Club cells,Club Cells,Lung Club Cells,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,-1,-1,-1,-1
2292,2292,2292,Lung,5,0.75,"VWF,SRPX,PLA1A,TGM2,SELP,CPE,PRSS23",Vein,,,blood vessel cell,25. Platelet-producing cell,Platelets,Endothelial Cells,Lung Endothelial Cells,platelet,CL:0000233,platelet,CL:0000233,endothelial cell,CL:0000115,lung endothelial cell,CL:1001567,-1,-1,-1,-1
2293,2293,2293,Lung,5,0.75,"COL4A1,PDGFRB,TACC1,CHN1,CALD1,NID1,LAMB1",Pericyte,pericyte,CL:0000669,pericyte,26. Podocyte,Endothelial cells,Fibroblasts/Pericytes,Lung Fibroblasts,endothelial cell,CL:0000115,podocyte,CL:0000653,pericyte,CL:0000669,fibroblast of lung,CL:0002553,8,-1,0,-1
2294,2294,2294,Lung,5,0.75,"TPM2,CSRP1,CALD1,ACTA2,DSTN,MYL9,DES",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Smooth Muscle Cells,Smooth Muscle Cells,Smooth Muscle Cells,Lung Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
2295,2295,2295,Lung,5,0.75,"GJA5,EPAS1,FBLN5,HEY1,DKK2,EFNB2,SEMA3G",Artery,,,blood vessel cell,Endothelial Cells,Endothelial Cells,Endothelial Cells,Lung Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,lung endothelial cell,CL:1001567,-1,-1,-1,-1
2296,2296,2296,Lung,5,0.75,"TBX2,STXBP6,HPGD,ESAM,APP,CLDN5,EDNRB",Capillary Aerocyte,,,epithelial cell,Endothelial Cells,Endothelial Cells,Endothelial Cells,Lung Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,lung endothelial cell,CL:1001567,-1,-1,-1,-1
2297,2297,2297,Lung,5,0.75,"RALA,WWTR1,EPAS1,SRSF11,VAT1,SH3BP5,ACVRL1",Capillary Intermediate,,,blood vessel cell,Endothelial Cells,Endothelial Cells,Interstitial Cells,Lung Mesenchymal Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,interstitial cell,CL:4030031,mesenchymal cell,CL:0008019,-1,-1,-1,-1
