,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified_new
457,1957,1957,1957,1957,Lung,4,1.0,"AOAH,ARHGAP15,PRKCH,PARP8,CD247,SKAP1,KLRD1,B2M,FYN,PIP4K2A",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,"Natural Killer, CD8+ Memory/Effector T, CD8+ Naive T","Natural Killer, CD8+ Memory/Effector T, Natural Killer, CD8+ Memory/Effector T, CD8+ Memory/Effector T",Mixture of Multiple Cell Types including Natural Killer and CD8+ Naive T,"AOAH, ARHGAP15, PRKCH, PARP8, CD247, SKAP1",-1,0.1818,"{'CL:0000825': 0, 'CL:0000838': 1, 'PR:000050567': 1, 'PR:000001874': 1, 'PR:000002065': 1, 'PR:000001003': 1, 'PR:000001015': 1, 'PR:000001381': 1, 'PR:000001898': 1, 'CL:0000051': 1, 'CL:0002031': 2, 'CL:0011026': 2, 'GO:0030098': 2, 'BFO:0000040': 2, 'PR:000000001': 2, 'CHEBI:36080': 2, 'PR:000001810': 2, 'PR:000050216': 2, 'CL:0002032': 2, 'BFO:0000002': 3, 'CL:0000255': 3, 'CL:0008001': 3, 'PATO:0001400': 3, 'CL:0011115': 3, 'CL:0000034': 3, 'GO:0046649': 3, 'GO:1903131': 3, 'CL:0000542': 3, 'PR:000018263': 3, 'GO:0006412': 3, 'PR:000001006': 3, 'PATO:0001401': 3, 'CL:0000837': 3, 'CL:0000000': 4, 'NCBITaxon:2759': 4, 'CL:0000988': 4, 'PATO:0001397': 4, 'GO:0030154': 4, 'GO:0017145': 4, 'NCBITaxon:33208': 4, 'GO:0045321': 4, 'GO:0002521': 4, 'CL:0000842': 4, 'PATO:0040072': 4, 'CL:0017500': 4, 'GO:0000792': 4, 'CHEBI:50047': 4, 'CHEBI:33708': 4, 'GO:0009059': 4, 'GO:0019538': 4, 'GO:0006415': 4, 'GO:0006414': 4, 'GO:0010467': 4, 'GO:0006413': 4, 'PATO:0001402': 4, 'PR:000001002': 4, 'PR:000001004': 4, 'PR:000001012': 4, 'PR:000001020': 4, 'PR:000001024': 4, 'PR:000001083': 4, 'PR:000001084': 4, 'PR:000001289': 4, 'PR:000001839': 4, 'PR:000001869': 4, 'PR:000001889': 4, 'PR:000002978': 4, 'PR:000002981': 4, 'CL:0000037': 4, 'UBERON:0000061': 5, 'GO:0005634': 5, 'NCBITaxon:131567': 5, 'PATO:0001396': 5, 'BFO:0000003': 5, 'GO:0048869': 5, 'GO:0051301': 5, 'NCBITaxon:33154': 5, 'GO:0001775': 5, 'GO:0002376': 5, 'CL:0000738': 5, 'NCBITaxon:7742': 5, 'GO:0030097': 5, 'CL:0000226': 5, 'GO:0005737': 5, 'PATO:0070046': 5, 'GO:0000785': 5, 'GO:0043170': 5, 'GO:0044249': 5, 'CHEBI:33694': 5, 'GO:0044238': 5, 'GO:0032984': 5, 'GO:0044237': 5, 'GO:0001677': 5, 'PR:000001005': 5, 'PR:000001018': 5, 'PR:000001023': 5, 'PR:000002976': 5, 'PR:000029032': 5, 'CL:0000723': 5, 'GO:0002244': 5, 'CL:0000566': 5, 'BFO:0000004': 6, 'UBERON:0000465': 6, 'UBERON:0000106': 6, 'UBERON:0000071': 6, 'GO:0043231': 6, 'NCBITaxon:1': 6, 'PATO:0070044': 6, 'GO:0009987': 6, 'GO:0032502': 6, 'GO:0032501': 6, 'GO:0008150': 6, 'CL:0000219': 6, 'CL:0002242': 6, 'GO:0001667': 6, 'UBERON:0002405': 6, 'NCBITaxon:89593': 6, 'GO:0048468': 6, 'NCBITaxon:6072': 6, 'PATO:0001407': 6, 'GO:0110165': 6, 'GO:0005622': 6, 'PATO:0070045': 6, 'GO:0005694': 6, 'GO:0008152': 6, 'GO:0009058': 6, 'GO:0022411': 6, 'GO:0043933': 6, 'GO:0032991': 6, 'GO:0022618': 6, 'GO:0044207': 6, 'PR:000025796': 6, 'PR:000001022': 6, 'PR:000036194': 6, 'NCBITaxon:10090': 6, 'GO:0048103': 6, 'CL:0000134': 6, 'PR:000001444': 6, 'PR:000002112': 6, 'PR:000016043': 6, 'UBERON:0001062': 7, 'UBERON:0000105': 7, 'UBERON:0000068': 7, 'UBERON:0000104': 7, 'GO:0043227': 7, 'GO:0043229': 7, 'PATO:0001241': 7, 'BFO:0000015': 7, 'GO:0048870': 7, 'PATO:0002505': 7, 'GO:0016477': 7, 'UBERON:0015203': 7, 'UBERON:0000468': 7, 'UBERON:0000066': 7, 'NCBITaxon:7711': 7, 'GO:0048856': 7, 'CARO:0000000': 7, 'GO:0005575': 7, 'GO:0043232': 7, 'GO:0016043': 7, 'GO:0065003': 7, 'GO:0071826': 7, 'GO:0022613': 7, 'GO:1990904': 7, 'NCBITaxon:862507': 7, 'CL:0000048': 7, 'CL:0002320': 7, 'PR:000001327': 7, 'PR:000001971': 7, 'UBERON:0003942': 8, 'UBERON:0000000': 8, 'UBERON:0000092': 8, 'GO:0009790': 8, 'GO:0043226': 8, 'GO:0016020': 8, 'PATO:0000001': 8, 'PATO:0001404': 8, 'UBERON:0034923': 8, 'UBERON:0010000': 8, 'UBERON:0000111': 8, 'NCBITaxon:33511': 8, 'GO:0043228': 8, 'GO:0071840': 8, 'GO:0022607': 8, 'GO:0044085': 8, 'CHEBI:33697': 8, 'NCBITaxon:10088': 8, 'UBERON:0002384': 8, 'UBERON:0001032': 9, 'GO:0019233': 9, 'GO:0050975': 9, 'GO:0009791': 9, 'GO:0007275': 9, 'UBERON:0000922': 9, 'BFO:0000020': 9, 'PATO:0010001': 9, 'PATO:0001993': 9, 'UBERON:0000110': 9, 'GO:0048513': 9, 'NCBITaxon:33213': 9, 'NCBITaxon:39107': 9, 'UBERON:0000479': 9, 'GO:0007600': 10, 'UBERON:0001016': 10, 'UBERON:0004456': 10, 'GO:0050954': 10, 'PATO:0000141': 10, 'PATO:0001992': 10, 'UBERON:0000109': 10, 'GO:0001841': 10, 'NCBITaxon:10066': 10, 'GO:0031012': 10, 'GO:0050877': 11, 'UBERON:0000467': 11, 'CL:0000540': 11, 'CL:0002319': 11, 'UBERON:0016880': 11, 'PATO:0000051': 11, 'PATO:0001995': 11, 'UBERON:0000108': 11, 'GO:0007369': 11, 'GO:0001838': 11, 'GO:0021915': 11, 'UBERON:0001049': 11, 'NCBITaxon:337687': 11, 'GO:0030312': 11, 'GO:0003008': 12, 'UBERON:0000062': 12, 'CL:0000393': 12, 'CL:0000404': 12, 'GO:0019226': 12, 'CL:0000031': 12, 'UBERON:0006598': 12, 'UBERON:0000107': 12, 'GO:0048598': 12, 'GO:0001705': 12, 'GO:0001706': 12, 'GO:0001707': 12, 'GO:0072175': 12, 'GO:0016331': 12, 'GO:0035295': 12, 'GO:0060429': 12, 'GO:0007399': 12, 'GO:0043009': 12, 'UBERON:0003914': 12, 'UBERON:0005291': 12, 'UBERON:0010371': 12, 'UBERON:0016879': 12, 'UBERON:0005068': 12, 'NCBITaxon:1963758': 12, 'GO:0071944': 12, 'UBERON:0006984': 13, 'CL:0000211': 13, 'GO:0001508': 13, 'GO:0007268': 13, 'GO:0007154': 13, 'CL:0000055': 13, 'UBERON:0002050': 13, 'GO:0040016': 13, 'GO:0009653': 13, 'GO:0001704': 13, 'GO:0007398': 13, 'UBERON:0000924': 13, 'GO:0007492': 13, 'UBERON:0000925': 13, 'GO:0048332': 13, 'UBERON:0000926': 13, 'GO:0035148': 13, 'GO:0060562': 13, 'GO:0002009': 13, 'UBERON:0000025': 13, 'GO:0009888': 13, 'UBERON:0000483': 13, 'GO:0048731': 13, 'GO:0009792': 13, 'UBERON:0004121': 13, 'CL:0002077': 13, 'UBERON:0002346': 13, 'UBERON:0001017': 13, 'UBERON:0007135': 13, 'NCBITaxon:9989': 13, 'UBERON:0010199': 14, 'GO:0042391': 14, 'GO:0098916': 14, 'GO:0045202': 14, 'UBERON:0005423': 14, 'GO:0048646': 14, 'UBERON:0000923': 14, 'CL:0000221': 14, 'UBERON:0006601': 14, 'CL:0000223': 14, 'UBERON:0006595': 14, 'GO:0048729': 14, 'GO:0007498': 14, 'CL:0000222': 14, 'UBERON:0006603': 14, 'GO:0035239': 14, 'UBERON:0004111': 14, 'UBERON:0013522': 14, 'PATO:0002299': 14, 'GO:0005911': 14, 'UBERON:0005769': 14, 'CL:0000066': 14, 'CL:0000133': 14, 'UBERON:0011216': 14, 'UBERON:0003075': 14, 'NCBITaxon:314147': 14, 'UBERON:0000466': 15, 'GO:0034220': 15, 'GO:0099537': 15, 'GO:0098794': 15, 'GO:0098793': 15, 'GO:0030054': 15, 'UBERON:0010316': 15, 'CL:0002321': 15, 'UBERON:0000307': 15, 'UBERON:0013686': 15, 'UBERON:0000464': 15, 'UBERON:0000064': 15, 'UBERON:0000060': 15, 'PATO:0001873': 15, 'PATO:0002078': 15, 'GO:0070161': 15, 'UBERON:0005764': 15, 'GO:0005587': 15, 'GO:0005604': 15, 'UBERON:0002328': 15, 'UBERON:0007284': 15, 'NCBITaxon:314146': 15, 'BFO:0000141': 16, 'GO:0006811': 16, 'GO:0055085': 16, 'GO:0099536': 16, 'UBERON:0002532': 16, 'UBERON:0007010': 16, 'UBERON:0002553': 16, 'UBERON:0004923': 16, 'PATO:0002007': 16, 'PATO:0000411': 16, 'PATO:0002014': 16, 'UBERON:0000476': 16, 'GO:0098642': 16, 'GO:0098651': 16, 'GO:0062023': 16, 'UBERON:0000481': 16, 'UBERON:0004120': 16, 'UBERON:0001555': 16, 'UBERON:0011137': 16, 'PR:000014841': 16, 'UBERON:0004880': 16, 'UBERON:0006267': 16, 'UBERON:0004734': 16, 'NCBITaxon:1437010': 16, 'GO:0006810': 17, 'CHEBI:24867': 17, 'GO:0007267': 17, 'CL:0000352': 17, 'UBERON:0000463': 17, 'PATO:0002266': 17, 'PATO:0002006': 17, 'PATO:0000947': 17, 'GO:0005581': 17, 'GO:0098645': 17, 'UBERON:0001007': 17, 'UBERON:0000165': 17, 'UBERON:0007026': 17, 'UBERON:0000075': 17, 'UBERON:0000982': 17, 'UBERON:0003068': 17, 'UBERON:0000490': 17, 'UBERON:0006268': 17, 'NCBITaxon:9347': 17, 'GO:0051234': 18, 'GO:0023052': 18, 'CL:0000052': 18, 'PATO:0002198': 18, 'PATO:0000052': 18, 'PATO:0002318': 18, 'GO:0098644': 18, 'GO:0099081': 18, 'GO:0022600': 18, 'UBERON:0004921': 18, 'UBERON:0035804': 18, 'UBERON:0001434': 18, 'UBERON:0004765': 18, 'UBERON:0004905': 18, 'NCBITaxon:32525': 18, 'GO:0051179': 19, 'GO:0050789': 19, 'PATO:0001018': 19, 'GO:0099080': 19, 'PATO:0015006': 19, 'GO:0007586': 19, 'UBERON:0000930': 19, 'UBERON:0004288': 19, 'UBERON:0004770': 19, 'UBERON:0002204': 19, 'UBERON:0034921': 19, 'NCBITaxon:40674': 19, 'GO:0065007': 20, 'UBERON:0034925': 20, 'GO:0040011': 20, 'UBERON:0000383': 20, 'NCBITaxon:32524': 20, 'GO:0003012': 21, 'UBERON:0001015': 21, 'NCBITaxon:32523': 21, 'UBERON:0001630': 22, 'NCBITaxon:1338369': 22, 'UBERON:0005090': 23, 'UBERON:0002385': 23, 'NCBITaxon:8287': 23, 'CL:0000187': 24, 'GO:0006936': 24, 'NCBITaxon:117571': 24, 'CL:0000183': 25, 'CL:0000056': 25, 'NCBITaxon:117570': 25, 'CL:0000680': 26, 'NCBITaxon:7776': 26}",-1,-1,0.1429,-1,0.1429
458,1958,1958,1958,1958,Lung,4,1.0,"PTPRC,BCL2,FYN,ITK,ARHGAP15,THEMIS,SKAP1,SYTL3,FKBP5,PARP8",Immune (T cell),T cell,CL:0000084,t/nk cell,"Natural Killer, CD8+ Memory/Effector T, CD8+ Naive T","CD8+ Memory/Effector T, Ionocyte, Pericyte, CD8+ Naive T, CD8+ Memory/Effector T",Mixture of multiple Immune Cell Types,"PTPRC, BCL2, FYN, ITK, ARHGAP15, THEMIS",3,0.5000,-1,-1,-1,0.5455,-1,0.5455
459,1959,1959,1959,1959,Lung,4,1.0,"DOCK8,ZEB2,GPCPD1,PLXDC2,SLC11A1,FMNL2,RNF149,TFRC,MSR1,PPARG",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,"Macrophage, Proliferating Macrophage, Classical Monocyte, Intermediate Monocyte, Nonclassical Monocyte, Natural Killer","Signaling Alveolar Epithelial Type 2, Vascular Smooth Muscle, Platelet/Megakaryocyte, Ionocyte, Macrophage",Mixture of myeloid lineages,"DOCK8, ZEB2, GPCPD1, PLXDC2, SLC11A1",5,0.2500,-1,-1,0,1.0000,-1,0.4444
460,1960,1960,1960,1960,Lung,4,1.0,"SRGN,SLC24A3,SYTL3,KIT,TPSB2,SAMSN1,TPSAB1,FER,ARHGAP15,IL18R1",Immune (mast cell),mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 2, Natural Killer, Natural Killer T, Ionocyte",Basophil/Mast,Basophil/Mast 1,2,0.5000,2,0.5000,-1,0.3000,2,0.5000
461,1961,1961,1961,1961,Lung,4,1.0,"INPP4B,LPP,CALD1,TPM1,PRKG1,ACTA2,DMD,MYH11,EBF1,CACNA1C",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Vascular Smooth Muscle,"Vascular Smooth Muscle, Airway Smooth Muscle, Basal, Goblet, Fibromyocyte",Vascular Smooth Muscle,"CD4+ Memory/Effector T, Vascular Smooth Muscle",-1,0.2857,-1,0.1538,-1,0.2857,-1,0.2857
462,1962,1962,1962,1962,Lung,4,1.0,"CALCRL,PECAM1,PTPRB,LDB2,TIMP3,TCF4,EGFL7,EPAS1,ST6GALNAC3,PTPRM",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,Capillary,"Artery, Vein, Capillary, Lipofibroblast, Alveolar Fibroblast",Vascular Endothelial,"Vascular Smooth Muscle, Artery",0,1.0000,-1,0.2857,-1,0.2857,-1,-1
463,1963,1963,1963,1963,Lung,4,1.0,"ARHGAP6,RBMS3,PLEKHH2,ROBO2,PLXDC2,LSAMP,PRKG1,LAMA2,SLIT2,RORA",Fibroblast,fibroblast,CL:0000057,fibroblast,"Myofibroblast, Alveolar Fibroblast, Pericyte, Macrophage","Capillary Intermediate 1, Alveolar Epithelial Type 1, Myofibroblast, Alveolar Fibroblast",Alveolar Fibroblast,"Alveolar Fibroblast, Myofibroblast",-1,0.6667,-1,0.6667,-1,0.6667,-1,0.2500
464,1964,1964,1964,1964,Lung,4,1.0,"ZEB2,SLC8A1,FKBP5,PIK3R5,TBXAS1,PLXDC2,CD74,CHST11,SRGN,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte","Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte","Vascular Smooth Muscle, Nonclassical Monocyte, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte, Capillary Intermediate 1, Capillary Intermediate 2, Pericyte",Monocyte/Dendritic,"Nonclassical Monocyte, EREG+ Dendritic",-1,0.5714,-1,0.5714,-1,0.5714,-1,0.5714
465,1965,1965,1965,1965,Lung,4,1.0,"ACSL1,PLIN1,FOXO1,PPARG,LPIN1,G0S2,EBF1,GHR,PLIN2,ADIPOQ",Adipocyte,fat cell,CL:0000136,fat cell,"Macrophage, Proliferating Macrophage","Macrophage, Neuroendocrine, Bronchial Vessel 1, Lymphatic, CD4+ Memory/Effector T, CD4+ Naive T",Macrophage,"Macrophage, Proliferating Macrophage",-1,0.2857,-1,0.2857,-1,0.1538,-1,0.2857
466,1966,1966,1966,1966,Lung,4,1.0,"PDPN,EMP2,CAV1,HOPX,AGER",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Capillary Aerocyte, Alveolar Fibroblast",Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Alveolar Epithelial Type 2",0,1.0000,-1,0.7143,-1,0.1818,0,1.0000
467,1967,1967,1967,1967,Lung,4,1.0,"NKX2-1,SLC34A2,SFTPC,LAMP3,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Club, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Vascular Smooth Muscle, CD8+ Naive T, Natural Killer T, Natural Killer",Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",0,1.0000,0,1.0000,-1,0.2222,0,1.0000
468,1968,1968,1968,1968,Lung,4,1.0,"CD24,CXCR3,CR2,CD1c,FAS",B cell_memory,memory B cell,CL:0000787,b cell,"CD4+ Memory/Effector T, Natural Killer T","Ciliated, Proximal Ciliated, CD4+ Memory/Effector T, Natural Killer T, B",Ciliated,"Classical Monocyte, Natural Killer T, Proliferating NK/T",-1,-1,-1,0.3571,-1,0.3125,-1,0.3125
469,1969,1969,1969,1969,Lung,4,1.0,"DNAH5,CDHR3,DNAI2,FAM92B,DNAI1,FOXJ1,TUBA1A,HYDIN",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,"Ciliated, Proximal Ciliated","Ciliated, Proximal Ciliated, Neuroendocrine",Ciliated,"Ciliated, Proximal Ciliated",-1,-1,1,0.7500,1,0.7500,1,0.7500
