,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation
728,728,728,728,Lung,2,0.5,"VWA5A,HPGDS,TPSB2,GATA2,MS4A2",basophil,basophil,CL:0000767,granulocyte,Basophil/Mast,"Proximal Ciliated, Alveolar Fibroblast, Basophil/Mast 1, Basophil/Mast 2, Capillary Intermediate 1, Basophil/Mast 1, Basophil/Mast 2, Capillary, Capillary Intermediate 1, Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast 1,Basophil/Mast 1
729,729,729,729,Lung,2,0.5,"S100A9,S100A12,VSIR,CD300E,MNDA",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,Classical Monocyte,"Basal, Mucous, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte, Classical Monocyte, OLR1+ Classical Monocyte, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte.",Classical Monocyte,Classical Monocyte
730,730,730,730,Lung,2,0.5,"GJA5,NPR3,MMRN2,NOS1,PTPRB",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,"Artery, Vascular Smooth Muscle",Artery,Artery,"Artery, Vascular Smooth Muscle"
731,731,731,731,Lung,2,0.5,"TMEM190,RSPH1,CAPS,C11orf88,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,"Ciliated, Proximal Ciliated","Ciliated, Proximal Ciliated, Platelet/Megakaryocyte",Ciliated,"Ciliated, Platelet/Megakaryocyte"
732,732,732,732,Lung,2,0.5,"CD1C,GPR183,FCGR2B,PKIB,FCER1A",dendritic cell,dendritic cell,CL:0000451,dendritic cell,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic","Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic, Basophil/Mast 1, Basophil/Mast 2",Myeloid Dendritic Type 1,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic, Plasmacytoid Dendritic"
733,733,733,733,Lung,2,0.5,"CP,TSPAN1,SERPINB3,SCGB1A1,BPIFB1",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,"Serous, Goblet, Mucous","Ciliated, Goblet, Mucous, Platelet/Megakaryocyte",Goblet,"Goblet, Mucous"
734,734,734,734,Lung,2,0.5,"TACSTD2,IGFBP2,KRT19,ALDH3A1,S100A2",basal cell,basal cell,CL:0000646,stem cell,"Basal, Proximal Basal, Differentiating Basal, Proliferating Basal","Basal, Proximal Basal, Differentiating Basal, Proliferating Basal, Platelet/Megakaryocyte, Macrophage, Proliferating Macrophage",Basal,"Basal, Proliferating Basal, Differentiating Basal"
735,735,735,735,Lung,2,0.5,"MZB1,DERL3,IGHG4,IGHG2,CD79A",plasma cell,plasma cell,CL:0000786,b cell,Plasma,"Plasma, Plasmacytoid Dendritic",Plasma,"Plasma, B"
736,736,736,736,Lung,2,0.5,"VPREB3,TNFRSF13B,BLK,IGHM,PAX5",b cell,B cell,CL:0000236,b cell,"B, Plasma","B, Plasma",B,"B, Plasma"
737,737,737,737,Lung,2,0.5,"PRB3,C6orf58,ANO1,PRR4,SLC5A1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,secretory cell,Serous,Serous,Serous,"Serous, Fibromyocyte"
738,738,738,738,Lung,2,0.5,"CSF1R,RNASE6,FGL2,HCLS1,FCGR3A",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,"Macrophage, Monocyte, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2","Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Nonclassical Monocyte, Intermediate Monocyte, B, Plasmacytoid Dendritic, Myeloid Dendritic Type 1, Classical Monocyte",Intermediate Monocyte,"Myeloid Dendritic Type 1, Classical Monocyte, Nonclassical Monocyte"
739,739,739,739,Lung,2,0.5,"CLDN5,MT1M,SLC6A4,LRRC32,TIMP3",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,"Capillary, Capillary Intermediate 1, Alveolar Fibroblast","Alveolar Epithelial Type 1, Vein, Capillary, Capillary Intermediate 1, Capillary Intermediate 2, Bronchial Vessel 2, Adventitial Fibroblast, Lipofibroblast, Pericyte, Macrophage, EREG+ Dendritic, Airway Smooth Muscle, Vascular Smooth Muscle",Capillary Intermediate 1,"Capillary, Vein, Artery, Vascular Smooth Muscle"
740,740,740,740,Lung,2,0.5,"IL1RL1,HPGD,EDNRB,CA4,SPARCL1",capillary aerocyte,,,epithelial cell,Capillary Aerocyte,"Basophil/Mast 1, Basophil/Mast 2, Capillary Aerocyte, Capillary Intermediate 1",Capillary Aerocyte,Bronchial Vessel 1
741,741,741,741,Lung,2,0.5,"MYRF,NTM,MS4A15,RTKN2,ITLN2",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Myofibroblast, Adventitial Fibroblast, Basophil/Mast 1, Basophil/Mast 2",Alveolar Epithelial Type 1,Alveolar Epithelial Type 1
742,742,742,742,Lung,2,0.5,"IGFBP7,C7,VWF,SPARCL1,ACKR1",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,Vein,"Lymphatic, Vein, Airway Smooth Muscle, Vascular Smooth Muscle, Bronchial Vessel 1, Bronchial Vessel 2",Vein,Vein
743,743,743,743,Lung,2,0.5,"DCN,PTGDS,LUM,RARRES2,C7",alveolar fibroblast,,,fibroblast,Alveolar Fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast, Vein, Adventitial Fibroblast, Alveolar Fibroblast, Lipofibroblast, Plasmacytoid Dendritic",Adventitial Fibroblast,Alveolar Fibroblast
744,744,744,744,Lung,2,0.5,"STAB2,FOXC2,RELN,PROX1,MMRN1",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,"Plasmacytoid Dendritic, Lymphatic",Lymphatic,Lymphatic
745,745,745,745,Lung,2,0.5,"CARMN,MYH11,PPP1R14A,PLN,DES",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,Vascular Smooth Muscle,"Airway Smooth Muscle, Vascular Smooth Muscle, Vascular Smooth Muscle, Platelet/Megakaryocyte, Plasmacytoid Dendritic, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2",Airway Smooth Muscle,Airway Smooth Muscle
746,746,746,746,Lung,2,0.5,"SCT,AL357143.1,FAM129C,LAMP5,LILRA4",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,Plasmacytoid Dendritic,"Plasmacytoid Dendritic, B, Plasmacytoid Dendritic, Myofibroblast, Plasmacytoid Dendritic",Plasmacytoid Dendritic,"Airway Smooth Muscle, Vascular Smooth Muscle, Myofibroblast"
747,747,747,747,Lung,2,0.5,"SFTPB,WFDC2,PIGR,FOLR1,CEACAM6",club cell,club cell,CL:0000158,epithelial cell,Club,"Club, Goblet, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Platelet/Megakaryocyte",Alveolar Epithelial Type 2,"Signaling Alveolar Epithelial Type 2, Club, Goblet, Mucous"
748,748,748,748,Lung,2,0.5,"CLU,NPDC1,LIFR,VWF,CLDN5",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,Lymphatic,"Basal, Adventitial Fibroblast, Alveolar Fibroblast, Lymphatic, Vein, Vein",Vein,"Alveolar Epithelial Type 1, Plasma, Vein"
749,749,749,749,Lung,2,0.5,"MYH11,CCN5,C2orf40,PRELP,COX4I2",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,Muscle,"Vein, Vascular Smooth Muscle, Airway Smooth Muscle, Fibromyocyte, Airway Smooth Muscle, Vascular Smooth Muscle, Pericyte",Vascular Smooth Muscle,"Adventitial Fibroblast, Vascular Smooth Muscle"
750,750,750,750,Lung,2,0.5,"FABP7,LINC01902,GPR1,KCTD8,PLPPR4",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,Neuroendocrine,Neuroendocrine,Neuroendocrine,"Adventitial Fibroblast, Neuroendocrine, Pericyte"
751,751,751,751,Lung,2,0.5,"RGN,COX4I2,TPM2,INMT,PPP1R14A",pericyte cell,pericyte,CL:0000669,pericyte,Pericyte,"Pericyte, Vascular Smooth Muscle, Alveolar Fibroblast",Pericyte,"Capillary Aerocyte, Vascular Smooth Muscle, Pericyte, Alveolar Fibroblast"
752,752,752,752,Lung,2,0.5,"ITLN1,BCHE,CPB1,HAS1,ROR2",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,Mesothelial,"Goblet, Mesothelial, Myofibroblast, Fibromyocyte",Alveolar Fibroblast,"Adventitial Fibroblast, Mesothelial, Lipofibroblast"
753,753,753,753,Lung,2,0.5,"CACNA1C,SGIP1,SCN7A,BMP5,TARID",fibroblast,fibroblast,CL:0000057,fibroblast,Alveolar Fibroblast,"Pericyte, Adventitial Fibroblast, Alveolar Fibroblast",Classical Monocyte,"Alveolar Fibroblast, Adventitial Fibroblast, Neuroendocrine"
754,754,754,754,Lung,2,0.5,"MPEG1,CORO1A,CD300E,FCN1,VCAN",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,"Classical Monocyte, Intermediate Monocyte, OLR1+ Classical Monocyte","Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, EREG+ Dendritic",OLR1+ Classical Monocyte,"Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte"
755,755,755,755,Lung,2,0.5,"TMPRSS11E,DGKI,ATP6V1G3,CEL,LINC01187",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,Ionocyte,Ionocyte,Ionocyte,"Ionocyte, Capillary Aerocyte, Alveolar Epithelial Type 1"
756,756,756,756,Lung,2,0.75,"LAMA3,EMP2,AGER,GPRC5A,ARHGEF26,RTKN2,SCEL",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Capillary Aerocyte, Alveolar Fibroblast",Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Capillary, Adventitial Fibroblast"
757,757,757,757,Lung,2,0.75,"CD79B,VPREB3,CD79A,CD22,LINC00926,BLK,SP140",B,B cell,CL:0000236,b cell,B,"B, Nonclassical Monocyte",B,"B, Plasma, Classical Monocyte"
758,758,758,758,Lung,2,0.75,"KRT19,KRT15,KRT17,PERP,ITGA2,S100A2,DST",Basal,basal cell,CL:0000646,stem cell,"Basal, Proximal Basal, Proliferating Basal","Basal, Proximal Basal, Differentiating Basal, Proliferating Basal, Alveolar Epithelial Type 1",Basal,"Basal, Proximal Basal, Goblet, Alveolar Epithelial Type 1, Classical Monocyte"
759,759,759,759,Lung,2,0.75,"CSF3R,METTL9,FCN1,VCAN,S100A8,S100A9,CD99",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,"Alveolar Epithelial Type 2, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte","Alveolar Epithelial Type 2, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte",Classical Monocyte,"Alveolar Epithelial Type 2, Intermediate Monocyte, Classical Monocyte"
760,760,760,760,Lung,2,0.75,"LEF1,BCL11B,MAL,MALAT1,IL7R,ITK,CD2",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,"CD4+ Memory/Effector T, CD8+ Memory/Effector T, CD4+ Naive T","CD4+ Naive T, CD4+ Memory/Effector T, Alveolar Fibroblast",CD4+ Naive T,CD4+ Naive T
761,761,761,761,Lung,2,0.75,"CCDC170,CDHR3,C20orf85,FAM92B,FANK1,CAPS,ZMYND10",Ciliated,ciliated cell,CL:0000064,ciliated cell,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte","Ciliated, Proximal Ciliated",CD4+ Memory/Effector T,CD8+ Memory/Effector T
762,762,762,762,Lung,2,0.75,"FPR3,CLEC10A,GPR183,RGS1,HLA-DQA1,HLA-DPB1,FCGR2B",Dendritic,dendritic cell,CL:0000451,dendritic cell,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2","Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, OLR1+ Classical Monocyte",Ciliated,CD8+ Naive T
763,763,763,763,Lung,2,0.75,"C3,ABLIM1,CFD,ADH1B,FBLN1,C1S,LUM",Fibroblast,fibroblast,CL:0000057,fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast",Adventitial Fibroblast,Intermediate Monocyte,Natural Killer T
764,764,764,764,Lung,2,0.75,"PROX1,TBX1,CCL21,TIMP3,PPFIBP1,TFF3,IGFBP7",Lymphatic,,,immune cell,Lymphatic,Lymphatic,Adventitial Fibroblast,Natural Killer
765,765,765,765,Lung,2,0.75,"VSIG4,OLR1,APOC1,SLCO2B1,ITGAX,GPD1,MARCO",Macrophage,macrophage,CL:0000235,macrophage/monocyte,"Macrophage, Proliferating Macrophage","Macrophage, Proliferating Macrophage, EREG+ Dendritic, TREM2+ Dendritic, OLR1+ Classical Monocyte",Lymphatic,CD4+ Memory/Effector T
766,766,766,766,Lung,2,0.75,"FCGR3A,KLRF1,KLRD1,GNLY,CD247,NKG7,PRF1",Natural Killer,natural killer cell,CL:0000623,t/nk cell,"Natural Killer, CD8+ Naive T, Natural Killer T, Proliferating NK/T","Natural Killer, Proliferating NK/T",Macrophage,Ionocyte
767,767,767,767,Lung,2,0.75,"MANF,SEC11C,SSR4,XBP1,HSP90B1,POU2AF1,PRDX4",Plasma,plasma cell,CL:0000786,b cell,Plasma,"Serous, Ionocyte, Neuroendocrine, Plasma, Plasmacytoid Dendritic",Natural Killer,Ciliated
768,768,768,768,Lung,2,0.75,"SFTPA2,NAPSA,SFTPB,LPCAT1,ABCA3,SLC34A2,LAMP3",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Natural Killer, Proliferating NK/T",Plasma,Basophil/Mast
769,769,769,769,Lung,2,0.75,"GRAP2,TPSAB1,MS4A2,HPGDS,CPA3,VWA5A,CD44",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,"Basophil/Mast 1, Basophil/Mast 2","CD4+ Memory/Effector T, Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast,Myeloid Dendritic Type 1
770,770,770,770,Lung,2,0.75,"FCN1,SAT1,AIF1,IFITM2,FCGR3A,LILRB2,RHOC",CD16+ Monocyte,,,macrophage/monocyte,"Natural Killer, Nonclassical Monocyte, Intermediate Monocyte","Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Macrophage, Proliferating Macrophage",Nonclassical Monocyte,Monocyte
771,771,771,771,Lung,2,0.75,"CDC42EP1,EPAS1,FCN3,BTNL9,CDH5,RAMP3,PODXL",Capillary,,,blood vessel cell,"Capillary, Capillary Intermediate 1, Capillary Intermediate 2","Capillary, Capillary Aerocyte, Capillary Intermediate 1",Adventitial Fibroblast,Endothelial cell
772,772,772,772,Lung,2,0.75,"RPL34,CD8B,GZMH,CCL5,CD8A,NKG7,GZMA",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ Naive T, CD8+ Memory/Effector T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer",CD8+ Naive T,T Cell
773,773,773,773,Lung,2,0.75,"WFDC2,KIAA1324,PIGR,CTSE,C16orf89,CEACAM6,SCGB3A2",Club,club cell,CL:0000158,epithelial cell,"Mucous, Goblet, Serous","Goblet, Mucous, Serous",Goblet,Goblet cell
774,774,774,774,Lung,2,0.75,"CALD1,LTBP1,COL1A1,COL1A2,COL3A1,ITGBL1,POSTN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,"Vascular Smooth Muscle, Myofibroblast","Basal, Proliferating Basal, Vascular Smooth Muscle, Pericyte, Myofibroblast",Myofibroblast,Fibroblast
775,775,775,775,Lung,2,0.75,"GZMB,IRF4,TYROBP,NPC2,IL3RA,PLD4,SEC61B",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,"Natural Killer, Plasmacytoid Dendritic, Macrophage","Natural Killer, Proliferating NK/T, Plasmacytoid Dendritic, Macrophage, Proliferating Macrophage",Plasmacytoid Dendritic,NK cell
776,776,776,776,Lung,2,0.75,"STMN1,NUSAP1,KPNA2,CDK1,TPX2,H2AFZ,BIRC5",Proliferating Macrophage,,,macrophage/monocyte,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage",Proliferating Basal cell
777,777,777,777,Lung,2,0.75,"HMGB2,KIF2C,AURKB,UBE2C,BIRC5,NUSAP1,SMC4",Proliferating NK/T,,,t/nk cell,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage",Basophil/Mast cell
778,778,778,778,Lung,2,0.75,"PLVAP,POSTN,INHBB,ENPP2,EMCN,SPARCL1,COL15A1",Bronchial Vessel,,,bronchial cell,"Capillary Intermediate 1, Airway Smooth Muscle, Capillary","Bronchial Vessel 1, Capillary Aerocyte, Capillary Intermediate 1, Myofibroblast",Bronchial Vessel 1,Vascular Smooth Muscle
779,779,779,779,Lung,2,0.75,"SCGB3A1,MUC5B,WFDC2,SCGB1A1,BPIFB1,SLPI,MSMB",Mucous,,,mucosal cell,"Mucous, Goblet, Serous","Mucous, Goblet, Serous",Mucous,Dendritic Cell
780,780,780,780,Lung,2,0.75,"SLCO2A1,PRSS23,PLA1A,LIFR,SELP,CPE,SRPX",Vein,,,blood vessel cell,Vein,"Vein, Proximal Basal, Differentiating Basal, Platelet/Megakaryocyte, Artery, Bronchial Vessel 1",Vein,Adventitial Fibroblast
781,781,781,781,Lung,2,0.75,"COL4A1,CHN1,COX4I2,NID1,LAMC3,COL4A2,TACC1",Pericyte,pericyte,CL:0000669,pericyte,Pericyte,"Alveolar Epithelial Type 1, Pericyte",Pericyte,Pericyte
782,782,782,782,Lung,2,0.75,"MYH11,DSTN,CSRP1,MYL9,TPM2,CNN1,CALD1",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Vascular Smooth Muscle,"Vascular Smooth Muscle, Airway Smooth Muscle, Alveolar Epithelial Type 1, Platelet/Megakaryocyte",Airway Smooth Muscle,Vascular Smooth Muscle
783,783,783,783,Lung,2,0.75,"EPAS1,ARGLU1,HEY1,EFNB2,FBLN5,BMX,SEMA3G",Artery,,,blood vessel cell,Capillary Intermediate 1,"Signaling Alveolar Epithelial Type 2, Artery, Proximal Basal, Lamp Cell, Alveolar Epithelial Type 1",Artery,Alveolar Epithelial Type 1
784,784,784,784,Lung,2,0.75,"APP,EDNRB,TBX2,HPGD,SOSTDC1,CYP3A5,EMCN",Capillary Aerocyte,,,epithelial cell,Airway Smooth Muscle,"Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Intermediate 1, Differentiating Basal",Capillary Aerocyte,Capillary
785,785,785,785,Lung,2,0.75,"IPO7,EPAS1,SRSF11,VAT1,ACVRL1,GALNT18,PECAM1",Capillary Intermediate,,,blood vessel cell,Capillary Aerocyte,"OLR1+ Classical Monocyte, Basal, Natural Killer T, Capillary Aerocyte, Capillary Intermediate 1, Macrophage",Capillary Aerocyte,Goblet
786,786,786,786,Lung,2,0.75,"HAS1,MEDAG,CPXM1,WT1,OSR1,C3,CCDC71L",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,Adventitial Fibroblast,"Adventitial Fibroblast, Lipofibroblast, Mesothelial, Pericyte, Signaling Alveolar Epithelial Type 2",Mesothelial,Mucous
787,787,787,787,Lung,2,0.75,"C3,ALDH1A3,PRG4,DSC3,GALNT9,WT1,SLPI",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,Mesothelial,"Adventitial Fibroblast, Lipofibroblast, Alveolar Fibroblast, Mesothelial",Mesothelial,Alveolar Fibroblast
788,788,788,788,Lung,2,0.75,"CABP5,ACRBP,TMEM40,ITGA2B,GP9,PF4,TUBB1",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",Platelet/Megakaryocyte,"Platelet/Megakaryocyte, Proximal Basal",Platelet/Megakaryocyte,Airway Smooth Muscle
789,789,789,789,Lung,2,0.75,"GNLY,CXCR4,S100A6,ZFP36L2,CEBPB,CD7,CTSW",Natural Killer T,,,t/nk cell,Natural Killer,"CD8+ Naive T, CD4+ Memory/Effector T, Goblet, Basal, OLR1+ Classical Monocyte, Nonclassical Monocyte.",Natural Killer,Natural Killer
790,790,790,790,Lung,2,0.75,"RAMP1,CNN1,SCX,CST5,FAM150A,CLU,CSRP1",Fibromyocyte,,,muscle cell,Fibromyocyte,"Airway Smooth Muscle, Fibromyocyte",Airway Smooth Muscle,Airway Smooth Muscle
791,791,791,791,Lung,2,0.75,"WFDC2,GABRP,CLIC1,COX5A,S100P,CXCL17,PSCA",Goblet,goblet cell,CL:0000160,epithelial cell,Goblet,"Differentiating Basal, Goblet, Proximal Basal, Ciliated",Goblet,Goblet
792,792,792,792,Lung,2,0.75,"HEPACAM2,BSND,FOXI1,STAC2,ATP6V1B1,ASCL3,MFSD6L",Ionocyte,ionocyte,CL:0005006,epithelial cell,Ionocyte,Ionocyte,Ionocyte,Ionocyte
793,793,793,793,Lung,2,0.75,"FAM46A,EGR1,CHGA,CPE,BEX1,PRDX2,SEC11C",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine,"Neuroendocrine, Club, Basal",Neuroendocrine,Neuroendocrine
794,794,794,794,Lung,2,0.75,"PRB3,PHB,LPO,TCN1,ZG16B,PRR4,PRB4",Serous,serous secreting cell,CL:0000313,secretory cell,Serous,Serous,Serous,Serous
795,795,795,795,Lung,2,0.75,"HLA-DRB1,CTSZ,C1QB,C1QA,AIF1,FCER1G,C1QC",Macrophages,macrophage,CL:0000235,macrophage/monocyte,Macrophage,"Macrophage, Dendritic types, Monocytes",Macrophage,Macrophage
796,796,796,796,Lung,2,0.75,"CCL4,PRF1,CTSW,CCL5,GZMB,GZMA,NKG7",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,Natural Killer,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer",Natural Killer,"CD8+ Memory/Effector T, CD8+ Naive T"
797,797,797,797,Lung,2,0.75,"NAPSA,CYB5A,SLC39A8,PEBP4,SFTPD,SFTA3,SLC34A2",AT2,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Signaling Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2"
798,798,798,798,Lung,2,0.75,"SPARCL1,CLEC14A,IGFBP7,MGP,PECAM1,RAMP2,RAMP3",EC venous,vein endothelial cell,CL:0002543,endothelial cell,Artery,"Bronchial Vessel 1, Capillary, Artery, Vein",Bronchial Vessel 1,"Club, Capillary"
799,799,799,799,Lung,2,0.75,"CD3D,IL32,CD69,CCL5,CXCR4,CORO1A,TRBC2",T cell lineage,T cell,CL:0000084,t/nk cell,CD4+ Memory/Effector T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer"
800,800,800,800,Lung,2,0.75,"GIMAP7,TM4SF1,A2M,CLDN5,PECAM1,SOX17,SPARCL1",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,"Artery, Capillary, CD8+ Naive T, CD8+ Memory/Effector T, CD4+ Naive T, CD4+ Memory/Effector T, Natural Killer, Proliferating NK/T","Artery, Club, Basal, Neuroendocrine, Capillary Aerocyte, Capillary",Artery,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Artery, Macrophage"
801,801,801,801,Lung,2,0.75,"BGN,LUM,C1S,CALD1,DCN,SPARC,COL6A1",Fibroblasts,fibroblast,CL:0000057,fibroblast,"Alveolar Fibroblast, Adventitial Fibroblast","Vascular Smooth Muscle, Adventitial Fibroblast, Basal, Vascular Smooth Muscle",Adventitial Fibroblast,"Vascular Smooth Muscle, Alveolar Fibroblast, Lymphatic"
802,802,802,802,Lung,2,0.75,"EMP2,FXYD3,AGER,TSPAN13,ADIRF,CEACAM6,SFTA2",AT1,type I pneumocyte,CL:0002062,epithelial cell,"Alveolar Epithelial Type 1, Capillary Aerocyte, Capillary, Club","Alveolar Epithelial Type 1, Ciliated, Alveolar Epithelial Type 1, Alveolar Epithelial Type 1, Club, Alveolar Epithelial Type 1, Neuroendocrine",Alveolar Epithelial Type 1,"Signaling Alveolar Epithelial Type 2, Alveolar Epithelial Type 1, Club, Goblet"
803,803,803,803,Lung,2,0.75,"CD24,TMEM231,C11orf97,SNTN,RP11-295M3.4,GSTA1,FAM229B",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,"Ciliated, Proximal Ciliated","Ciliated, Ciliated, B",Ciliated,"Proximal Ciliated, Ciliated, Ionocyte"
804,804,804,804,Lung,2,0.75,"IGKC,CORO1A,ISG20,CD37,IGHA1,TSC22D3,IGLC2",B cell lineage,B cell,CL:0000236,b cell,"B, Plasma","B, B, Alveolar Epithelial Type 1, B, B",B,"B, Memory B"
805,805,805,805,Lung,2,0.75,"BPIFB1,TACSTD2,CEACAM6,CXCL17,MUC1,KRT19,KRT7",Secretory,secretory cell,CL:0000151,secretory cell,"Goblet, Mucous, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Goblet, Basal, Club, Club, Alveolar Epithelial Type 2, Club",Goblet,"Goblet, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2, Mucous, Serous"
806,806,806,806,Lung,2,0.75,"COTL1,FCN1,AIF1,FCER1G,S100A12,CD14,LST1",Monocytes,monocyte,CL:0000576,macrophage/monocyte,"Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, EREG+ Dendritic, Mesothelial, Macrophage, Proliferating Macrophage","Bronchial Vessel 1, Classical Monocyte, Macrophage, Mesothelial, Classical Monocyte, Classical Monocyte",Classical Monocyte,"Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Myeloid Dendritic Type 2"
807,807,807,807,Lung,2,0.75,"PIP,MARCKSL1,AZGP1,CCL28,SELM,TCN1,PIGR",Submucosal Secretory,,,secretory cell,"Serous, Airway Smooth Muscle, Bronchial Vessel 1, Lymphatic","Ciliated, Goblet, Mucous, Proximal Ciliated, Serous, Goblet",Ciliated,"Serous, Lymphatic, Airway Smooth Muscle"
