,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified_new
429,2429,2429,2429,2429,2429,5,Lung,1.0,"COX5A,GENE68,WFDC2,GENE16,PSCA,TXN,FAM3D,CXCL17,GENE62,GENE93,AGR2,GENE87,GENE96,GABRP,CLIC1,GENE59,S100P,GENE44,GENE92,GENE81",Goblet,goblet cell,CL:0000160,Epithelial Cells,CL:0000066,Clara cells,CL:0000158,Gastric Mucosa Cells,Epithelial Cells,CL:1000313,CL:0000066,gastric goblet cell,epithelial cell,epithelial cell,club cell,-1,1,1,-1,0.7500,0.4286,0.8000,0.7500
430,2430,2430,2430,2430,2430,5,Lung,1.0,"TMPRSS11E,GENE98,GENE27,GENE33,GENE86,STAC2,ASCL3,BSND,GENE56,GENE17,HEPACAM2,GENE91,GENE38,MFSD6L,TFF3,PHGR1,FOXI1,GENE23,ATP6V1B1,GENE73",Ionocyte,ionocyte,CL:0005006,Ciliated epithelial cells,CL:0000067,"Alveolar Type I Cells, Alveolar Type II Cells",CL:0002062,Salivary Gland Epithelial Cells,Epithelial Cells,CL:0009005,CL:0000066,salivary gland cell,epithelial cell,ciliated epithelial cell,pulmonary alveolar type 1 cell,-1,1,-1,-1,0.6000,0.4286,0.4000,0.7500
431,2431,2431,2431,2431,2431,5,Lung,1.0,"GENE1,GENE39,FAM46A,GENE34,NENF,GENE28,GENE77,BEX1,PCSK1N,EGR1,GENE89,PRDX2,CPE,GENE46,GENE50,GENE11,GENE10,CHGA,SCGN,SEC11C",Neuroendocrine,neuroendocrine cell,CL:0000165,Clara cells,CL:0000158,Bronchial Epithelial Cells,CL:0002328,Neurons,Epithelial Cells,CL:0000540,CL:0000066,neuron,epithelial cell,club cell,bronchial epithelial cell,2,3,-1,-1,0.3333,0.3000,0.6667,0.5000
432,2432,2432,2432,2432,2432,5,Lung,1.0,"GENE26,LPO,GENE8,LYZ,GENE33,GENE70,ZG16B,PRH2,GENE51,GENE73,PRB4,TESC,GENE29,GENE17,GENE85,PRR4,TCN1,PRB3,PHB,GENE41",Serous,serous secreting cell,CL:0000313,Pulmonary macrophages,CL:0000235,"Macrophages, Alveolar Type II Cells",CL:0002063,Salivary Gland Cells,Neutrophils,CL:0009005,CL:0000775,salivary gland cell,neutrophil,macrophage,pulmonary alveolar type 2 cell,-1,-1,-1,-1,0.1250,0.3333,0.1667,0.1250
433,2433,2433,2433,2433,2433,5,Lung,1.0,"GENE19,GENE8,LYZ,GENE61,GENE40,C1QA,AIF1,CTSZ,FCER1G,GENE12,C1QC,C1QB,LAPTM5,GENE80,GENE91,GENE42,GENE97,CTSL,GENE72,HLA-DRB1",Macrophages,macrophage,CL:0000235,Alveolar macrophages,CL:0000583,"Macrophages, Alveolar Type II Cells",CL:0002063,Macrophages,Neutrophils,CL:0000235,CL:0000775,macrophage,neutrophil,alveolar macrophage,pulmonary alveolar type 2 cell,0,-1,-1,-1,0.7143,0.2857,1.0000,0.5714
434,2434,2434,2434,2434,2434,5,Lung,1.0,"CST7,GENE88,GZMA,CD7,GZMB,GENE89,NKG7,GENE20,GENE50,GENE52,GENE54,CTSW,GENE24,GENE85,GENE38,CCL4,PRF1,GENE59,GNLY,CCL5",Innate lymphoid cell NK,natural killer cell,CL:0000623,Cytotoxic T cells,CL:0000910,"Natural Killer Cells, Cytotoxic T Cells",CL:0000623,Natural Killer Cells,Cytotoxic T Cells,CL:0000623,CL:0000910,natural killer cell,cytotoxic t cell,cytotoxic t cell,natural killer cell,0,-1,-1,0,0.4167,1.0000,1.0000,0.4167
435,2435,2435,2435,2435,2435,5,Lung,1.0,"GENE1,SLC34A2,SFTPD,GENE75,GENE43,S100A14,GENE15,GENE12,NAPSA,MUC1,SFTA3,GENE45,SFTA2,SLC39A8,GENE5,GENE71,GENE76,PEBP4,CYB5A,GENE44",AT2,type II pneumocyte,CL:0002063,Type II pneumocytes,GO:0060510,"Alveolar Type II Cells, Clara Cells",CL:0002063,Club Cells,Alveolar Cells,CL:0000158,CL:0000583,club cell,alveolar macrophage,type II pneumocyte differentiation,pulmonary alveolar type 2 cell,-1,-1,-1,0,-1,1.0000,0.5455,0.2500
436,2436,2436,2436,2436,2436,5,Lung,1.0,"GENE1,GENE40,IGFBP7,VWF,GENE43,GENE63,RAMP3,GENE65,GENE79,GENE93,GENE87,GENE29,CLEC14A,ACKR1,MGP,RAMP2,GNG11,PECAM1,SPARCL1,GENE73",EC venous,vein endothelial cell,CL:0002543,Pulmonary endothelial cells,CL:1001568,"Endothelial Cells, Smooth Muscle Cells",CL:0000192,Endothelial Cells,Endothelial Cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,pulmonary artery endothelial cell,smooth muscle cell,3,3,-1,-1,0.6250,0.2222,0.5000,0.5000
437,2437,2437,2437,2437,2437,5,Lung,1.0,"GENE1,GENE7,GENE61,GENE98,GENE68,GENE40,GENE90,IL32,CORO1A,GENE82,TRAC,CD3E,CD2,CD3D,GENE74,CXCR4,CD69,CCL5,GENE48,TRBC2",T cell lineage,T cell,CL:0000084,Fibroblasts,CL:0000057,"Fibroblasts, Epithelial Cells",CL:0000066,T Cells,T Cells,CL:0000084,CL:0000084,t cell,t cell,fibroblast,epithelial cell,0,0,-1,12,0.2500,0.2857,1.0000,1.0000
438,2438,2438,2438,2438,2438,5,Lung,1.0,"GENE68,IFI27,GENE43,GIMAP7,GENE63,GENE47,TM4SF1,CLDN5,GENE24,GENE5,CRIP2,GENE74,GENE14,GENE59,CLEC14A,SOX17,A2M,PECAM1,SPARCL1,GENE23",EC arterial,endothelial cell of artery,CL:1000413,Natural killer cells,CL:0000623,"Macrophages, Dendritic Cells",CL:0000451,Endothelial Cells,Endothelial Cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,natural killer cell,dendritic cell,3,3,-1,-1,0.1818,0.2500,0.5000,0.5000
439,2439,2439,2439,2439,2439,5,Lung,1.0,"C1S,LUM,BGN,IGFBP7,SPARC,GENE95,GENE13,GENE57,GENE93,GENE71,DCN,GENE42,GENE2,CALD1,GENE72,MGP,GENE37,COL6A1,COL1A2,GENE41",Fibroblasts,fibroblast,CL:0000057,Effector T cells,CL:0000911,"Fibroblasts, Secretory Epithelial Cells",CL:4030006,Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,effector t cell,fallopian tube secretory epithelial cell,0,0,-1,-1,0.2000,0.2500,1.0000,1.0000
440,2440,2440,2440,2440,2440,5,Lung,1.0,"GENE26,GENE19,CEACAM6,ADIRF,GENE43,HOPX,GENE53,EMP2,FXYD3,CAV1,GENE22,GENE54,AGER,GENE93,SFTA2,GENE76,GENE25,GENE81,KRT7,TSPAN13",AT1,type I pneumocyte,CL:0002062,Alveolar Type I Cells,CL:0002062,Alveolar epithelial cells,CL:0000322,Type II Pneumocytes,Alveolar Cells,GO:0060510,CL:0000583,type II pneumocyte differentiation,alveolar macrophage,pulmonary alveolar type 1 cell,pulmonary alveolar epithelial cell,-1,-1,0,1,1.0000,0.8333,-1,0.2000
441,2441,2441,2441,2441,2441,5,Lung,1.0,"GENE7,FAM229B,GENE86,RP11-295M3.4,GENE32,GENE28,SNTN,GENE16,GENE51,C12orf75,GENE18,TMEM231,GENE62,GENE78,GSTA1,GENE69,RP11-356K23.1,CD24,C11orf97,C5orf49",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,Alveolar Type I Cells,CL:0002062,Immune cells,CL:0000738,Neurons,Mesenchymal Cells,CL:0000540,CL:0008019,neuron,mesenchymal cell,pulmonary alveolar type 1 cell,leukocyte,11,-1,-1,-1,0.3750,0.3333,0.2857,0.3333
442,2442,2442,2442,2442,2442,5,Lung,1.0,"MS4A1,GENE27,IGLC2,GENE70,CORO1A,GENE100,GENE58,LTB,IGHA1,CD79A,ISG20,GENE50,GENE42,GENE84,GENE85,GENE4,TSC22D3,IGKC,GENE23,CD37",B cell lineage,B cell,CL:0000236,B Cells,CL:0000236,B cells,CL:0000236,B Cells,B Cells,CL:0000236,CL:0000236,b cell,b cell,b cell,b cell,0,0,0,0,1.0000,1.0000,1.0000,1.0000
443,2443,2443,2443,2443,2443,5,Lung,1.0,"GENE27,CEACAM6,WFDC2,CP,GENE12,TACSTD2,MUC1,GENE64,KRT19,CXCL17,GENE62,GENE56,PIGR,GENE49,GENE14,GENE21,GENE66,BPIFB1,KRT7,GENE73",Secretory,secretory cell,CL:0000151,Alveolar Epithelial Cells,CL:0000322,Epithelial cells,CL:0000066,Mucosal Epithelial Cells,Epithelial Cells,CL:0000066,CL:0000066,epithelial cell,epithelial cell,pulmonary alveolar epithelial cell,epithelial cell,12,12,-1,12,0.1667,0.2500,0.2500,0.2500
444,2444,2444,2444,2444,2444,5,Lung,1.0,"LST1,AIF1,GENE28,GENE16,GENE51,S100A8,FCER1G,COTL1,GENE46,FCN1,GENE84,VCAN,S100A12,GENE14,GENE97,GENE59,CD14,S100A9,GENE25,GENE41",Monocytes,monocyte,CL:0000576,Macrophages,CL:0000235,Macrophages,CL:0000235,Monocytes,Myeloid Cells,CL:0000576,CL:0000763,monocyte,myeloid cell,macrophage,macrophage,0,2,2,2,0.6667,0.6667,1.0000,0.6000
445,2445,2445,2445,2445,2445,5,Lung,1.0,"GENE9,ZG16B,CCL28,GENE15,LTF,PIP,GENE47,GENE79,MARCKSL1,GENE56,PIGR,GENE85,TCN1,SELM,GENE72,GENE25,GENE92,GENE81,SEC11C,AZGP1",Submucosal Secretory,,,Epithelial Cells,CL:0000066,Neutrophils,CL:0000775,Mammary Epithelial Cell,Epithelial cells,CL:0002327,CL:0000066,mammary gland epithelial cell,epithelial cell,epithelial cell,neutrophil,-1,12,12,-1,0.2500,0.1667,0.2000,0.2500
446,2446,2446,2446,2446,2446,5,Lung,1.0,"GENE19,AQP1,GENE86,GENE34,IFI27,GENE82,GENE100,GENE6,GENE64,TM4SF1,CLDN5,GENE67,CDH5,GENE24,EGFL7,HYAL2,CLEC14A,GENE48,PECAM1,SPARCL1",EC capillary,capillary endothelial cell,CL:0002144,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2,0.6000,0.6000,0.6000,0.6000
447,2447,2447,2447,2447,2447,5,Lung,1.0,"SDPR,GENE39,GENE61,CCL21,ECSCR,IGFBP7,MMRN1,GENE53,PPFIBP1,GENE64,TM4SF1,CLDN5,GENE67,GENE87,GENE21,RAMP2,GENE37,GENE60,GNG11,GENE83",Lymphatic EC mature,,,Endothelial Cells,CL:0000115,Fibroblasts,CL:0000057,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,fibroblast,-1,-1,-1,-1,0.2500,0.2222,0.2500,0.2500
448,2448,2448,2448,2448,2448,5,Lung,1.0,"SDPR,TCF4,CCL21,IGFBP7,GENE43,GENE82,GENE63,AKAP12,GENE50,CLDN5,GENE35,GENE78,GENE74,TFPI,TFF3,GENE66,GNG11,GENE48,TIMP3,GENE81",Lymphatic EC differentiating,,,Endothelial Cells,CL:0000115,Mucous cells,CL:0000319,Goblet Cells,Endothelial cells,CL:0000160,CL:0000115,goblet cell,endothelial cell,endothelial cell,mucus secreting cell,-1,-1,-1,-1,-1,-1,-1,-1
449,2449,2449,2449,2449,2449,5,Lung,1.0,"GENE1,HLA-DQB1,GENE30,GENE98,GENE90,GENE70,HLA-DPB1,GENE28,CORO1A,MS4A6A,GENE47,HLA-DQA1,ITGB2,GPR183,GENE17,GENE42,GENE72,HLA-DPA1,HLA-DRB1,HLA-DMA",Dendritic cells,dendritic cell,CL:0000451,Dendritic Cells,CL:0000451,Stem cells,CL:0000034,Activated Memory B Cells,B cells,CL:0000787,CL:0000236,memory B cell,b cell,dendritic cell,stem cell,-1,-1,0,5,1.0000,0.3333,0.5714,0.4444
450,2450,2450,2450,2450,2450,5,Lung,1.0,"TPM2,GENE68,GENE40,CTGF,GENE88,GENE51,CYR61,GPX3,IGFBP5,GENE87,GENE14,TAGLN,GENE59,CALD1,GENE3,GENE37,MT1X,GENE48,SPARCL1,PRELP",Myofibroblasts,myofibroblast cell,CL:0000186,Fibroblasts,CL:0000057,Alveolar Type II Cells,CL:0002063,Smooth Muscle Cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,fibroblast,pulmonary alveolar type 2 cell,-1,-1,-1,-1,0.6000,0.3333,0.3333,0.3333
451,2451,2451,2451,2451,2451,5,Lung,1.0,"GENE8,GENE30,HPGDS,GENE88,GENE28,GENE77,TPSAB1,GATA2,GENE58,VWA5A,C1orf186,CPA3,TPSB2,GENE64,KIT,GENE78,GENE67,GENE80,RGS13,MS4A2",Mast cells,mast cell,CL:0000097,Mast cells,CL:0000097,Alveolar Macrophages,CL:0000583,Mast Cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,alveolar macrophage,0,0,0,-1,1.0000,0.5000,1.0000,1.0000
