,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
2383,2383,2383,2383,2383,5,Lung,0.75,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,2,2,2,2
2384,2384,2384,2384,2384,5,Lung,0.75,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,Plasma cells,CL:0000786,B cells,CL:0000236,Plasmacytoid dendritic cells,pDCs,CL:0000784,CL:0000784,plasmacytoid dendritic cell,plasmacytoid dendritic cell,plasma cell,b cell,0,0,-1,-1
2385,2385,2385,2385,2385,5,Lung,0.75,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,Club cells,CL:0000158,Clara cells,CL:0000158,Lung cells,Club cells,CL:1000143,CL:0000158,lung goblet cell,club cell,club cell,club cell,-1,0,0,0
2386,2386,2386,2386,2386,5,Lung,0.75,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
2387,2387,2387,2387,2387,5,Lung,0.75,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,Pericytes,CL:0000669,Smooth muscle cells,CL:0000192,Pericytes,VSMCs,CL:0000669,CL:0000359,pericyte,vascular associated smooth muscle cell,pericyte,smooth muscle cell,-1,0,-1,1
2388,2388,2388,2388,2388,5,Lung,0.75,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,Unknown,CL:0000747,Mesenchymal stem cells,CL:0000134,Neuronal cells,Neurons,CL:0000006,CL:0000540,neuronal receptor cell,neuron,cyanophore,mesenchymal stem cell,-1,9,-1,-1
2389,2389,2389,2389,2389,5,Lung,0.75,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,Pericytes,CL:0000669,Type II alveolar cells,CL:0002063,Pericytes,Cardiac muscle cells,CL:0000669,CL:0000746,pericyte,cardiac muscle cell,pericyte,pulmonary alveolar type 2 cell,0,-1,0,-1
2390,2390,2390,2390,2390,5,Lung,0.75,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,Club Cells,CL:0000158,Type 2 Alveolar Cells,CL:0002063,Colonic cells,Chondrocytes,CL:0011108,CL:0000138,colon epithelial cell,chondrocyte,club cell,pulmonary alveolar type 2 cell,-1,-1,-1,-1
2391,2391,2391,2391,2391,5,Lung,0.75,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,Unknown Cell Type,CL:0000169,Type 1 Alveolar Cells,CL:0002062,Smooth muscle cells,Fibroblasts,CL:0000192,CL:0000057,smooth muscle cell,fibroblast,type B pancreatic cell,pulmonary alveolar type 1 cell,-1,0,-1,-1
2392,2392,2392,2392,2392,5,Lung,0.75,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,Monocytes,CL:0000576,Macrophages,CL:0000235,Myeloid cells,Monocytes,CL:0000763,CL:0000576,myeloid cell,monocyte,monocyte,macrophage,3,1,1,3
2393,2393,2393,2393,2393,5,Lung,0.75,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,Unknown Cell Type,CL:0000169,Bronchial Epithelial Cells,CL:0002328,Goblet cells,Pancreatic cells,CL:0000160,CL:0000171,goblet cell,pancreatic A cell,type B pancreatic cell,bronchial epithelial cell,-1,-1,-1,-1
2394,2394,2394,2394,2394,5,Lung,1.0,"ARHGEF26,GPRC5A,GENE32,LAMA3,GENE15,EMP2,GENE6,AGER,GENE24,GENE80,GENE10,DST,GENE91,GENE96,GENE2,LMO7,GENE36,RTKN2,SPOCK2,SCEL",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,Alveolar Epithelial Cells,CL:0000322,Ciliated Cells,CL:0000064,Keratinocytes,1. Epithelial cells,CL:0000312,CL:0000066,keratinocyte,epithelial cell,pulmonary alveolar epithelial cell,ciliated cell,-1,3,1,10
2395,2395,2395,2395,2395,5,Lung,1.0,"MS4A1,GENE61,GENE43,GENE53,GENE95,CD79A,BANK1,CD22,VPREB3,CD79B,GENE20,GENE21,LINC00926,BLK,GENE72,GENE3,SP140,GENE44,ADAM28,GENE41",B,B cell,CL:0000236,B Cells,CL:0000236,B Cells,CL:0000236,B Cells,2. B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,b cell,0,0,0,0
2396,2396,2396,2396,2396,5,Lung,1.0,"GENE75,GENE15,KRT15,GENE20,GENE64,KRT19,GENE13,CLDN1,GENE45,GENE78,GENE54,GENE10,KRT5,FHL2,DST,KRT17,ITGA2,S100A2,GENE66,PERP",Basal,basal cell,CL:0000646,Basal Epithelial Cells,CL:0002236,Basal Cells,CL:0000646,Basal Cells,3. Basal cells of Stratified epithelia,CL:0000646,CL:0000079,basal cell,stratified epithelial cell,basal epithelial cell of prostatic duct,basal cell,0,-1,-1,0
2397,2397,2397,2397,2397,5,Lung,1.0,"GENE1,GENE90,GENE43,GENE16,CD300E,CSF3R,S100A8,METTL9,GENE89,CD99,FCN1,GENE22,CTSS,GENE78,VCAN,GENE49,S100A12,GENE31,S100A9,GENE37",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,Neutrophil,CL:0000775,Clara Cells,CL:0000158,Neutrophils,4. Granulocytes and myeloid cells,CL:0000775,CL:0000763,neutrophil,myeloid cell,neutrophil,club cell,-1,3,-1,-1
2398,2398,2398,2398,2398,5,Lung,1.0,"MALAT1,TRAT1,MAL,BCL11B,GENE18,IL7R,ITK,CD2,GENE45,GENE47,GENE78,CD6,GENE69,GENE56,CAMK4,GENE76,GENE37,LEF1,GENE81,GENE73",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,T Cells,CL:0000084,Lymphocytes,CL:0000542,T Cells,5. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,lymphocyte,3,3,3,4
2399,2399,2399,2399,2399,5,Lung,1.0,"CAPS,ZMYND10,SNTN,GENE16,GENE51,FAM92B,GENE95,GENE6,FANK1,GENE50,GENE62,DNAH6,GENE80,GENE17,RSPH1,GENE42,CDHR3,GENE38,C20orf85,CCDC170",Ciliated,ciliated cell,CL:0000064,Unknown Cell Type,CL:0000169,Endothelial Cells,CL:0000115,Ciliated Cells,6. Ciliated epithelial cells,CL:0000064,CL:0000067,ciliated cell,ciliated epithelial cell,type B pancreatic cell,endothelial cell,0,-1,-1,-1
2400,2400,2400,2400,2400,5,Lung,1.0,"FCGR2B,HLA-DPB1,GENE51,CLEC10A,GENE18,GENE12,GENE6,GENE64,MS4A6A,GENE57,GENE93,HLA-DQA1,CSF2RA,GENE10,GPR183,GENE76,HLA-DMB,FPR3,RGS1,GENE41",Dendritic,dendritic cell,CL:0000451,Dendritic Cells,CL:0000451,Activated B cells,CL:0008016,Dendritic Cells,7. Dendritic cells,CL:0000451,CL:0000451,dendritic cell,dendritic cell,dendritic cell,activated skeletal muscle satellite cell,0,0,0,-1
2401,2401,2401,2401,2401,5,Lung,1.0,"GENE9,C1S,LUM,ABLIM1,GENE98,GENE43,GENE58,C3,C1R,GENE18,GENE20,FBLN1,DCN,GENE42,GENE38,SLIT2,GENE31,CFD,GENE92,ADH1B",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,"8. Stromal cells (fibroblasts, adipocytes, smooth muscle)",CL:0000057,CL:0000192,fibroblast,smooth muscle cell,fibroblast,fibroblast,0,-1,0,0
2402,2402,2402,2402,2402,5,Lung,1.0,"GENE98,CCL21,GENE40,GENE34,IGFBP7,MMRN1,GENE53,GENE63,GENE12,PPFIBP1,GENE22,GENE79,PKHD1L1,PROX1,GENE29,TFPI,TFF3,TIMP3,TBX1,GENE73",Lymphatic,,,Endothelial Cells,CL:0000115,Macrophages and/or Dendritic cells,CL:0000451,Lymphatic Endothelial Cells,9. Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell,dendritic cell,-1,-1,-1,-1
2403,2403,2403,2403,2403,5,Lung,1.0,"GENE1,C1QA,GENE34,ITGAX,MARCO,APOC1,GENE100,SLCO2B1,GENE6,C1QB,GENE57,GENE71,GENE96,GENE49,OLR1,VSIG4,ACP5,GPD1,GENE23,GENE73",Macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Monocytes and Macrophages,CL:0000235,Macrophages,10. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,macrophage,0,0,0,0
2404,2404,2404,2404,2404,5,Lung,1.0,"KLRF1,GENE8,SPON2,GENE16,GENE58,GZMB,FCGR3A,NKG7,GENE20,GENE93,GENE87,PYHIN1,GENE2,KLRD1,PRF1,CD247,GNLY,GENE66,GENE36,GENE55",Natural Killer,natural killer cell,CL:0000623,Natural Killer Cells,CL:0000623,Natural killer cells,CL:0000623,Natural Killer Cells,11. Natural Killer (NK) cells,CL:0000623,CL:0000623,natural killer cell,natural killer cell,natural killer cell,natural killer cell,0,0,0,0
2405,2405,2405,2405,2405,5,Lung,1.0,"GENE39,HSP90B1,PRDX4,GENE100,SSR4,POU2AF1,GENE18,MZB1,DERL3,MANF,GENE65,GENE29,GENE76,GENE74,GENE2,XBP1,TNFRSF17,GENE37,GENE48,SEC11C",Plasma,plasma cell,CL:0000786,Epithelial Cells,CL:0000066,Endothelial cells,CL:0000115,Plasma Cells,12. Plasma cells,CL:0000786,CL:0000786,plasma cell,plasma cell,epithelial cell,endothelial cell,0,0,13,-1
2406,2406,2406,2406,2406,5,Lung,1.0,"GENE9,GENE61,SLC34A2,SFTPC,ABCA3,SFTPA1,SFTPD,SFTPA2,LAMP3,NAPSA,GENE20,GENE64,LPCAT1,GENE50,GENE93,GENE29,GENE38,GENE21,SFTPB,GENE73",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,Type II Alveolar Cells,CL:0002063,Alveolar epithelial cells,CL:0000322,Type II Pneumocytes,13. Type II pneumocytes,GO:0060510,GO:0060510,type II pneumocyte differentiation,type II pneumocyte differentiation,pulmonary alveolar type 2 cell,pulmonary alveolar epithelial cell,-1,-1,0,1
2407,2407,2407,2407,2407,5,Lung,1.0,"GENE94,HPGDS,GENE98,HDC,GENE70,TPSAB1,GATA2,VWA5A,CPA3,GENE12,GENE13,KIT,GENE78,GRAP2,CD44,GENE5,GENE76,GENE74,GENE36,MS4A2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",Mast Cells,CL:0000097,Mast cells,CL:0000097,Mast Cells,14. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
2408,2408,2408,2408,2408,5,Lung,1.0,"LST1,AIF1,GENE43,GENE51,GENE89,COTL1,RPS19,FCGR3A,GENE64,FCN1,LILRB2,GENE35,GENE96,GENE2,GENE38,GENE14,GENE4,IFITM2,SAT1,RHOC",CD16+ Monocyte,,,Macrophages,CL:0000235,T cells and/or Macrophages,CL:0000235,Monocytes,15. Myeloid cells,CL:0000576,CL:0000763,monocyte,myeloid cell,macrophage,macrophage,-1,-1,-1,-1
2409,2409,2409,2409,2409,5,Lung,1.0,"GENE7,NOSTRIN,FCN3,FLNB,GENE16,RAMP3,GENE12,CD81,GENE50,PODXL,CDH5,GENE93,BTNL9,GENE10,GENE11,CDC42EP1,GENE3,GENE72,EPAS1,GENE73",Capillary,,,Endothelial Cells,CL:0000115,Granulocytes,CL:0000094,Endothelial Cells,16. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,granulocyte,-1,-1,-1,-1
2410,2410,2410,2410,2410,5,Lung,1.0,"GENE61,CD8A,GZMA,NKG7,GENE47,CD3D,GENE52,GENE57,CD3G,CD8B,GENE56,GENE17,GENE4,GZMH,GENE72,GENE37,GENE44,CCL5,RPL34,RPS27",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,Cytotoxic T Cells,CL:0000910,CD8+ T cells,CL:0000625,Cytotoxic T Cells,17. Cytotoxic T cells,CL:0000910,CL:0000910,cytotoxic t cell,cytotoxic t cell,cytotoxic t cell,"CD8-positive, alpha-beta T cell",-1,-1,-1,0
2411,2411,2411,2411,2411,5,Lung,1.0,"GENE1,GENE26,SCGB3A2,DSTN,GENE86,GENE34,CEACAM6,WFDC2,CTSE,C16orf89,GENE50,GENE35,KIAA1324,GENE84,PIGR,GENE4,GENE97,CYB5A,SFTPB,GENE83",Club,club cell,CL:0000158,Club Cells,CL:0000158,Club cells,CL:0000158,Club Cells,18. Secretory cells of respiratory tract,CL:0000158,CL:4030023,club cell,respiratory hillock cell,club cell,club cell,0,-1,0,0
2412,2412,2412,2412,2412,5,Lung,1.0,"GENE8,GENE30,GENE61,BGN,GENE88,ITGBL1,POSTN,COL1A1,GENE6,GENE50,GENE47,GENE79,ASPN,COL6A3,LTBP1,GENE93,GENE96,CALD1,COL3A1,COL1A2",Myofibroblast,myofibroblast cell,CL:0000186,Fibroblasts,CL:0000057,Alveolar macrophages,CL:0000583,Fibroblasts,19. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,alveolar macrophage,-1,-1,-1,-1
2413,2413,2413,2413,2413,5,Lung,1.0,"GENE32,PLD4,GENE77,SEC61B,GENE53,GENE100,PTPRE,GZMB,GENE15,PPP1R14B,GENE64,IRF7,TYROBP,GENE5,GENE29,GENE42,NPC2,GENE59,IL3RA,IRF4",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,Dendritic Cells,CL:0000451,Immature dendritic cells,CL:0000840,Classical Monocytes,20. NK-like cells,CL:0000860,CL:0000825,classical monocyte,pro-NK cell,dendritic cell,immature conventional dendritic cell,-1,-1,1,-1
2414,2414,2414,2414,2414,5,Lung,1.0,"TPX2,GENE30,GENE32,BIRC5,STMN1,TYMS,CDK1,GENE20,GENE13,GENE50,GENE11,KPNA2,GENE87,H2AFZ,GENE31,NUSAP1,UBE2C,GENE25,ANLN,GENE60",Proliferating Macrophage,,,Proliferating Cells,CL:4033068,Proliferating cells,CL:4033068,Cycling Cells,21. Proliferating cells (cell cycle-specific),CL:4033068,CL:4033068,cycling B cell,cycling B cell,cycling B cell,cycling B cell,-1,-1,-1,-1
2415,2415,2415,2415,2415,5,Lung,1.0,"GENE39,GENE90,GENE75,BIRC5,SMC4,GENE46,HMGB2,GENE22,GENE52,GENE62,GENE69,H2AFV,GENE5,GENE49,NUSAP1,KIF2C,UBE2C,AURKB,CENPF,TOP2A",Proliferating NK/T,,,Proliferating Cells,CL:4033068,Fibroblasts,CL:0000057,Cycling Cells,22. Proliferating cells (cell cycle-specific),CL:4033068,CL:4033068,cycling B cell,cycling B cell,cycling B cell,fibroblast,-1,-1,-1,-1
2416,2416,2416,2416,2416,5,Lung,1.0,"GENE94,GENE40,VWF,PLVAP,GENE16,GENE63,POSTN,GENE18,EMCN,GENE22,GENE78,ZNF385D,ENPP2,INHBB,SPRY1,GENE21,GENE37,GENE44,COL15A1,SPARCL1",Bronchial Vessel,,,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,23. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1
2417,2417,2417,2417,2417,5,Lung,1.0,"GENE94,GENE30,GENE27,SCGB1A1,GENE32,GENE88,SLPI,LCN2,WFDC2,MUC5B,GENE53,GENE20,GENE52,GENE35,SAA1,SCGB3A1,GENE31,BPIFB1,MSMB,RARRES1",Mucous,,,Club Cells,CL:0000158,Type II alveolar cells,CL:0002063,Club Cells,24. Secretory cells of respiratory tract,CL:0000158,CL:4030023,club cell,respiratory hillock cell,club cell,pulmonary alveolar type 2 cell,-1,-1,-1,-1
2418,2418,2418,2418,2418,5,Lung,1.0,"GENE39,GENE61,GENE90,GENE34,TGM2,VWF,SLCO2A1,CPE,GENE20,PTPRB,GENE80,PLA1A,GENE74,GENE97,GENE66,GENE44,LIFR,SELP,SRPX,PRSS23",Vein,,,Endothelial Cells,CL:0000115,Inflammatory cells,CL:0009002,Pericytes,25. Endothelial cells,CL:0000669,CL:0000115,pericyte,endothelial cell,endothelial cell,inflammatory cell,-1,-1,-1,-1
2419,2419,2419,2419,2419,5,Lung,1.0,"COL4A2,GENE61,GENE40,COL4A1,GENE28,GENE82,TACC1,GENE64,GENE13,CHN1,GENE78,PDGFRB,LAMC3,CALD1,GENE66,GENE72,GENE44,LAMB1,COX4I2,NID1",Pericyte,pericyte,CL:0000669,Mesenchymal Cells,CL:0008019,Interstitial cells,CL:4030031,Basement Membrane Cells,26. Basement membrane-associated cells,GO:0005604,GO:0005604,basement membrane,basement membrane,mesenchymal cell,interstitial cell,11,11,11,-1
2420,2420,2420,2420,2420,5,Lung,1.0,"TPM2,GENE98,DSTN,GENE86,GENE34,DES,GENE13,GENE47,PLN,GENE57,GENE96,GENE91,GENE85,ACTA2,GENE2,CNN1,CALD1,CSRP1,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192,Alveolar epithelial cells,CL:0000322,Smooth Muscle Cells,Smooth Muscle Cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,pulmonary alveolar epithelial cell,0,0,0,-1
2421,2421,2421,2421,2421,5,Lung,1.0,"GENE30,GENE68,GJA5,HEY1,ARGLU1,PTPRB,GENE78,GENE69,FBLN5,SEMA3G,GENE24,GENE84,GENE2,DKK2,GENE44,GENE60,GENE92,EFNB2,BMX,EPAS1",Artery,,,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,Endothelial Cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1
2422,2422,2422,2422,2422,5,Lung,1.0,"GENE94,GENE30,EDNRB,CYP3A5,GENE18,TBX2,EMCN,GENE47,CLDN5,STXBP6,GENE71,GENE91,GENE84,GENE2,GENE14,GENE4,SOSTDC1,HPGD,APP,ESAM",Capillary Aerocyte,,,Pulmonary Vascular Endothelial Cells,CL:1001568,Smooth muscle cells,CL:0000192,Endothelial Cells,Endothelial Cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,pulmonary artery endothelial cell,smooth muscle cell,-1,-1,-1,-1
2423,2423,2423,2423,2423,5,Lung,1.0,"GENE33,GENE32,SRSF11,IPO7,VAT1,GENE63,RALA,GENE35,GALNT18,GENE56,GENE5,GENE71,GENE76,GENE97,WWTR1,GENE21,SH3BP5,PECAM1,ACVRL1,EPAS1",Capillary Intermediate,,,Epithelial Cells,CL:0000066,Fibroblasts,CL:0000057,Endothelial Cells,Endothelial Cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,epithelial cell,fibroblast,-1,-1,-1,-1
2424,2424,2424,2424,2424,5,Lung,1.0,"CCDC71L,GENE70,GENE88,HAS1,C3,GENE18,CPXM1,GENE46,FGF7,STEAP1,OSR1,GENE29,GENE96,GENE76,C7,GENE21,WT1,MEDAG,GENE81,GENE23",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,Fibroblasts,CL:0000057,Macrophages,CL:0000235,Kidney Cells,Mesothelial Cells,CL:1000497,CL:0000077,kidney cell,mesothelial cell,fibroblast,macrophage,-1,7,2,-1
2425,2425,2425,2425,2425,5,Lung,1.0,"GALNT9,GENE98,ITLN1,GENE43,SLPI,GENE100,GENE15,GENE89,C3,DSC3,ALDH1A3,GENE78,MGARP,DMKN,GENE17,GENE96,GENE14,PRG4,WT1,GENE48",Mesothelial,mesothelial cell,CL:0000077,Goblet Cells,CL:0000160,Bronchial epithelial cells,CL:0002328,Intestinal Cells,Mesothelial Cells,CL:0002563,CL:0000077,intestinal epithelial cell,mesothelial cell,goblet cell,bronchial epithelial cell,-1,0,-1,-1
2426,2426,2426,2426,2426,5,Lung,1.0,"GENE30,GENE43,GP6,GENE82,CMTM5,GENE89,ITGA2B,CABP5,PF4,GENE20,GRAP2,GENE71,GENE97,TMEM40,GP9,GENE59,TUBB1,ACRBP,GENE99,GENE73",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",Platelets,CL:0000233,Type I alveolar cells,CL:0002062,Platelets,Platelets,CL:0000233,CL:0000233,platelet,platelet,platelet,pulmonary alveolar type 1 cell,-1,-1,-1,-1
2427,2427,2427,2427,2427,5,Lung,1.0,"GENE1,S100A6,GENE43,CD7,LGALS1,CEBPB,CD2,GENE52,GENE78,CTSW,GENE54,GENE17,GENE91,GENE85,CXCR4,GENE2,GNLY,GENE36,CCL5,ZFP36L2",Natural Killer T,,,Dendritic Cells,CL:0000451,Type II alveolar cells,CL:0002063,T Cells,T Cells,CL:0000084,CL:0000084,t cell,t cell,dendritic cell,pulmonary alveolar type 2 cell,-1,-1,-1,-1
2428,2428,2428,2428,2428,5,Lung,1.0,"CLU,GENE30,GENE34,GENE32,HSPB3,GENE16,CST5,GENE12,IGF1,GENE13,GENE65,FAM150A,GENE85,CNN1,GENE21,GENE66,MET,RAMP1,CSRP1,SCX",Fibromyocyte,,,Alveolar Type II Cells,CL:0002063,Immune cells,CL:0000738,Fibroblasts,Tendon Cells,CL:0000057,CL:0000388,fibroblast,tendon cell,pulmonary alveolar type 2 cell,leukocyte,-1,-1,-1,-1
2429,2429,2429,2429,2429,5,Lung,1.0,"COX5A,GENE68,WFDC2,GENE16,PSCA,TXN,FAM3D,CXCL17,GENE62,GENE93,AGR2,GENE87,GENE96,GABRP,CLIC1,GENE59,S100P,GENE44,GENE92,GENE81",Goblet,goblet cell,CL:0000160,Epithelial Cells,CL:0000066,Clara cells,CL:0000158,Gastric Mucosa Cells,Epithelial Cells,CL:1000313,CL:0000066,gastric goblet cell,epithelial cell,epithelial cell,club cell,-1,1,1,-1
2430,2430,2430,2430,2430,5,Lung,1.0,"TMPRSS11E,GENE98,GENE27,GENE33,GENE86,STAC2,ASCL3,BSND,GENE56,GENE17,HEPACAM2,GENE91,GENE38,MFSD6L,TFF3,PHGR1,FOXI1,GENE23,ATP6V1B1,GENE73",Ionocyte,ionocyte,CL:0005006,Ciliated epithelial cells,CL:0000067,"Alveolar Type I Cells, Alveolar Type II Cells",CL:0002062,Salivary Gland Epithelial Cells,Epithelial Cells,CL:0009005,CL:0000066,salivary gland cell,epithelial cell,ciliated epithelial cell,pulmonary alveolar type 1 cell,-1,1,-1,-1
2431,2431,2431,2431,2431,5,Lung,1.0,"GENE1,GENE39,FAM46A,GENE34,NENF,GENE28,GENE77,BEX1,PCSK1N,EGR1,GENE89,PRDX2,CPE,GENE46,GENE50,GENE11,GENE10,CHGA,SCGN,SEC11C",Neuroendocrine,neuroendocrine cell,CL:0000165,Clara cells,CL:0000158,Bronchial Epithelial Cells,CL:0002328,Neurons,Epithelial Cells,CL:0000540,CL:0000066,neuron,epithelial cell,club cell,bronchial epithelial cell,2,3,-1,-1
2432,2432,2432,2432,2432,5,Lung,1.0,"GENE26,LPO,GENE8,LYZ,GENE33,GENE70,ZG16B,PRH2,GENE51,GENE73,PRB4,TESC,GENE29,GENE17,GENE85,PRR4,TCN1,PRB3,PHB,GENE41",Serous,serous secreting cell,CL:0000313,Pulmonary macrophages,CL:0000235,"Macrophages, Alveolar Type II Cells",CL:0002063,Salivary Gland Cells,Neutrophils,CL:0009005,CL:0000775,salivary gland cell,neutrophil,macrophage,pulmonary alveolar type 2 cell,-1,-1,-1,-1
2433,2433,2433,2433,2433,5,Lung,1.0,"GENE19,GENE8,LYZ,GENE61,GENE40,C1QA,AIF1,CTSZ,FCER1G,GENE12,C1QC,C1QB,LAPTM5,GENE80,GENE91,GENE42,GENE97,CTSL,GENE72,HLA-DRB1",Macrophages,macrophage,CL:0000235,Alveolar macrophages,CL:0000583,"Macrophages, Alveolar Type II Cells",CL:0002063,Macrophages,Neutrophils,CL:0000235,CL:0000775,macrophage,neutrophil,alveolar macrophage,pulmonary alveolar type 2 cell,0,-1,-1,-1
2434,2434,2434,2434,2434,5,Lung,1.0,"CST7,GENE88,GZMA,CD7,GZMB,GENE89,NKG7,GENE20,GENE50,GENE52,GENE54,CTSW,GENE24,GENE85,GENE38,CCL4,PRF1,GENE59,GNLY,CCL5",Innate lymphoid cell NK,natural killer cell,CL:0000623,Cytotoxic T cells,CL:0000910,"Natural Killer Cells, Cytotoxic T Cells",CL:0000623,Natural Killer Cells,Cytotoxic T Cells,CL:0000623,CL:0000910,natural killer cell,cytotoxic t cell,cytotoxic t cell,natural killer cell,0,-1,-1,0
2435,2435,2435,2435,2435,5,Lung,1.0,"GENE1,SLC34A2,SFTPD,GENE75,GENE43,S100A14,GENE15,GENE12,NAPSA,MUC1,SFTA3,GENE45,SFTA2,SLC39A8,GENE5,GENE71,GENE76,PEBP4,CYB5A,GENE44",AT2,type II pneumocyte,CL:0002063,Type II pneumocytes,GO:0060510,"Alveolar Type II Cells, Clara Cells",CL:0002063,Club Cells,Alveolar Cells,CL:0000158,CL:0000583,club cell,alveolar macrophage,type II pneumocyte differentiation,pulmonary alveolar type 2 cell,-1,-1,-1,0
2436,2436,2436,2436,2436,5,Lung,1.0,"GENE1,GENE40,IGFBP7,VWF,GENE43,GENE63,RAMP3,GENE65,GENE79,GENE93,GENE87,GENE29,CLEC14A,ACKR1,MGP,RAMP2,GNG11,PECAM1,SPARCL1,GENE73",EC venous,vein endothelial cell,CL:0002543,Pulmonary endothelial cells,CL:1001568,"Endothelial Cells, Smooth Muscle Cells",CL:0000192,Endothelial Cells,Endothelial Cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,pulmonary artery endothelial cell,smooth muscle cell,3,3,-1,-1
