,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
2211,2211,2211,2211,2211,5,Lung,0.5,"ZEB2,DOCK8,GENE47,GENE62,FMNL2,GPCPD1,SLC11A1,PPARG,GENE21,RNF149,GENE87,TFRC,PLXDC2,MSR1,GENE41",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,Fibroblasts,CL:0000057,Macrophages,CL:0000235,Dendritic Cells,T cells,CL:0000451,CL:0000084,dendritic cell,t cell,fibroblast,macrophage,6,9,7,2
2212,2212,2212,2212,2212,5,Lung,0.5,"GENE82,KIT,GENE7,SAMSN1,GENE89,IL18R1,FER,TPSB2,SLC24A3,GENE84,SRGN,SYTL3,ARHGAP15,TPSAB1,GENE83",Immune (mast cell),mast cell,CL:0000097,Mast Cells,CL:0000097,Endothelial cells,CL:0000115,Mast Cells,Mast Cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,endothelial cell,0,0,0,-1
2213,2213,2213,2213,2213,5,Lung,0.5,"GENE13,CALD1,GENE63,GENE66,INPP4B,CACNA1C,TPM1,GENE4,GENE84,PRKG1,ACTA2,DMD,EBF1,LPP,MYH11",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",Smooth Muscle Cells,CL:0000192,Fibroblasts,CL:0000057,Smooth Muscle Cells,Fibroblast,CL:0000192,CL:0000057,smooth muscle cell,fibroblast,smooth muscle cell,fibroblast,-1,-1,-1,-1
2214,2214,2214,2214,2214,5,Lung,0.5,"PTPRB,PTPRM,TCF4,LDB2,GENE18,GENE56,GENE29,ST6GALNAC3,GENE28,TIMP3,PECAM1,CALCRL,EPAS1,EGFL7,GENE73",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,Endothelial Cells,CL:0000115,Smooth muscle cells,CL:0000192,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,smooth muscle cell,1,1,1,-1
2215,2215,2215,2215,2215,5,Lung,0.5,"LAMA2,GENE24,GENE70,PLEKHH2,ROBO2,GENE88,LSAMP,RBMS3,PRKG1,ARHGAP6,RORA,GENE85,SLIT2,PLXDC2,GENE31",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Immune cells,CL:0000738,Neural Cells,Smooth muscle cells,CL:0002319,CL:0000192,neural cell,smooth muscle cell,fibroblast,leukocyte,10,-1,0,-1
2216,2216,2216,2216,2216,5,Lung,0.5,"TBXAS1,ZEB2,GENE98,FKBP5,CD74,PIK3R5,CHST11,GENE70,GENE31,GENE28,SRGN,PLXDC2,SLC8A1,GENE16,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",Macrophages,CL:0000235,Type II alveolar cells,CL:0002063,Macrophages,B cells,CL:0000235,CL:0000236,macrophage,b cell,macrophage,pulmonary alveolar type 2 cell,-1,-1,-1,-1
2217,2217,2217,2217,2217,5,Lung,0.5,"GENE65,GENE50,PLIN2,GHR,ADIPOQ,LPIN1,PPARG,GENE12,PLIN1,GENE29,GENE91,FOXO1,EBF1,G0S2,ACSL1",Adipocyte,fat cell,CL:0000136,Adipocytes,CL:0000136,Mesenchymal stem cells,CL:0000134,Adipocytes,Adipocytes,CL:0000136,CL:0000136,adipocyte,adipocyte,adipocyte,mesenchymal stem cell,0,0,0,1
2218,2218,2218,2218,2218,5,Lung,0.5,"AGER,EMP2,GENE71,GENE74,CAV1,PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,Type I Alveolar Epithelial Cells,CL:0002062,Type I alveolar cells,CL:0002062,Alveolar Type I Cells,Alveolar Epithelial Type I cells,CL:0002062,CL:0002062,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,0,0,0,0
2219,2219,2219,2219,2219,5,Lung,0.5,"GENE13,NKX2-1,GENE57,SLC34A2,LAMP3,SFTPC,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,Type II Alveolar Epithelial Cells,CL:0002063,Neutrophils,CL:0000775,Alveolar Type II Cells,Alveolar Epithelial Type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,neutrophil,0,0,0,-1
2220,2220,2220,2220,2220,5,Lung,0.5,"GENE55,GENE72,CD24,CXCR3,CD1c,FAS,CR2",B cell_memory,memory B cell,CL:0000787,Dendritic cell,CL:0000451,T cells,CL:0000084,Dendritic Cells,Club cells,CL:0000451,CL:0000158,dendritic cell,club cell,dendritic cell,t cell,-1,-1,-1,-1
2221,2221,2221,2221,2221,5,Lung,0.5,"GENE39,GENE78,GENE89,TUBA1A,HYDIN,FAM92B,GENE81,FOXJ1,DNAH5,DNAI1,DNAI2,CDHR3",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,Epithelial cell,CL:0000066,Ciliated epithelial cells,CL:0000067,Fibroblasts,Ciliated cells,CL:0000057,CL:0000064,fibroblast,ciliated cell,epithelial cell,ciliated epithelial cell,-1,1,1,0
2222,2222,2222,2222,2222,5,Lung,0.5,"GENE19,SCGB3A2,SCGB1A1,BPIFA1,GENE85,SCGB3A1,SLPI,MUC5B,GENE16,CYP2F2",Club Epithelial,club cell,CL:0000158,Secretory epithelial cell,CL:4030006,Clara cells,CL:0000158,Club Cells,Club cells,CL:0000158,CL:0000158,club cell,club cell,fallopian tube secretory epithelial cell,club cell,0,0,-1,0
2223,2223,2223,2223,2223,5,Lung,0.5,"GENE1,GENE30,NEGR1,COL4A1,GENE34,GENE100,COL5A1,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE45,GENE52,HGF,GENE62,COL18A1,COL6A3,GENE17,FBLN1,DCN,GENE85,SLIT2,FN1,GENE4,DDR2,GENE97,CCN2,IGFBP3,COL6A6,IL6,COL3A1,COL6A1,COL1A2,COL6A2,GENE73",Fibroblast,fibroblast,CL:0000057,Fibroblast,CL:0000057,Alveolar macrophages,CL:0000583,Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,alveolar macrophage,0,0,0,-1
2224,2224,2224,2224,2224,5,Lung,0.5,"GENE1,GENE7,RELN,FLT4,CCL21,GENE56,MMRN1,PROX1,LYVE1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,Endothelial cell,CL:0000115,Lymphatic endothelial cells,CL:0002138,Lymphatic Endothelial Cells,Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell,endothelial cell of lymphatic vessel,0,0,2,0
2225,2225,2225,2225,2225,5,Lung,0.5,"GENE9,LYZ,GENE61,C1QA,GENE88,PTPRC,LYVE1,CD68,MSR1,GENE51,SLC11A1,MERTK,CPM,GENE6,CD163,MS4A6A,GENE35,RBPJ,MS4A4A,CD74,GENE11,GENE96,CD36,GENE66,MR1,CSF1R,GENE92,MRC1",Macrophage,macrophage,CL:0000235,Macrophage,CL:0000235,Monocytes/macrophages,CL:0000235,Alveolar Macrophages,Macrophages,CL:0000583,CL:0000235,alveolar macrophage,macrophage,macrophage,macrophage,-1,0,0,0
2226,2226,2226,2226,2226,5,Lung,0.5,"KIT,GENE57,HDC,GENE86,TPSB2,CD69,FCER1A,TPSAB1,GENE83",Mast Cell,mast cell,CL:0000097,Mast cell,CL:0000097,Mast cells,CL:0000097,Mast Cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,0,0,0,0
2227,2227,2227,2227,2227,5,Lung,0.5,"GENE45,MYO1B,GENE52,CSPG4,MCAM,GENE56,GENE85,ACTA2,ANPEP,DES,PDGFRB",Pericyte,pericyte,CL:0000669,Pericyte,CL:0000669,Fibroblasts,CL:0000057,Vascular Smooth Muscle Cells,Pericytes,CL:0000359,CL:0000669,vascular associated smooth muscle cell,pericyte,pericyte,fibroblast,-1,0,0,10
2228,2228,2228,2228,2228,5,Lung,0.5,"GENE39,MYOCD,GENE61,SMTN,ACTG2,GUCY1A3,GENE12,PALLD,ACTN1,VCL,DES,GENE47,GENE54,GUCY1B3,GENE76,ACTA2,CNN1,TAGLN,GENE99,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Smooth Muscle Cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
2229,2229,2229,2229,2229,5,Lung,0.5,"GENE1,GENE30,PTPRC,SKAP1,NKG7,TRAC,IL7R,GENE46,CD3E,CD96,THEMIS,CD3D,CD3G,GENE17,GENE29,CD247,TRBC1,CD69,GENE83",T cell,T cell,CL:0000084,T cell,CL:0000084,T cells,CL:0000084,T Cells,T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,0,0,0,0
2230,2230,2230,2230,2230,5,Lung,0.5,"PTPRB,GENE45,GENE94,CLDN5,GENE59,NOSTRIN,LDB2,GENE68,RAMP3,VWF,GENE85,EPHB4,PECAM1,BACE2,CD300LG",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,Alveolar Epithelial Cells,CL:0000115,CL:0000322,endothelial cell,pulmonary alveolar epithelial cell,endothelial cell,endothelial cell,1,-1,1,1
2231,2231,2231,2231,2231,5,Lung,0.5,"NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,Alveolar Type II Cells,CL:0002063,Alveolar epithelial cells,CL:0000322,Alveolar type II cells,Alveolar Epithelial Cells,CL:0002063,CL:0000322,pulmonary alveolar type 2 cell,pulmonary alveolar epithelial cell,pulmonary alveolar type 2 cell,pulmonary alveolar epithelial cell,0,1,0,1
2232,2232,2232,2232,2232,5,Lung,0.5,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,Neutrophils,CL:0000775,Neutrophils,CL:0000775,Neutrophils,Neutrophils,CL:0000775,CL:0000775,neutrophil,neutrophil,neutrophil,neutrophil,0,0,0,0
2233,2233,2233,2233,2233,5,Lung,0.5,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T Cells,CL:0000084,T cells,CL:0000084,T cells,T Cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,3,3,3,3
2234,2234,2234,2234,2234,5,Lung,0.5,"CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,Cytotoxic T Cells,CL:0000910,Cytotoxic T cells,CL:0000910,Cytotoxic T cells,Cytotoxic T Cells,CL:0000910,CL:0000910,cytotoxic t cell,cytotoxic t cell,cytotoxic t cell,cytotoxic t cell,-1,-1,-1,-1
2235,2235,2235,2235,2235,5,Lung,0.5,"GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,Natural Killer Cells,CL:0000623,Natural Killer cells,CL:0000623,Natural killer cells,Natural Killer Cells,CL:0000623,CL:0000623,natural killer cell,natural killer cell,natural killer cell,natural killer cell,0,0,0,0
2236,2236,2236,2236,2236,5,Lung,0.5,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2",bronchial vessel endothelial cell,,,Fibroblasts,CL:0000057,Cytotoxic lymphocytes,CL:0000910,Macrophages,Fibroblasts,CL:0000235,CL:0000057,macrophage,fibroblast,fibroblast,cytotoxic T cell,-1,-1,-1,-1
2237,2237,2237,2237,2237,5,Lung,0.5,"ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,Smooth Muscle Cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
2238,2238,2238,2238,2238,5,Lung,0.5,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP",adventitial cell,adventitial cell,CL:0002503,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
2239,2239,2239,2239,2239,5,Lung,0.5,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4",macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Macrophages,CL:0000235,Macrophages,Alveolar Macrophages,CL:0000235,CL:0000583,macrophage,alveolar macrophage,macrophage,macrophage,0,-1,0,0
2240,2240,2240,2240,2240,5,Lung,0.5,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A",basophil,basophil,CL:0000767,Mast Cells,CL:0000097,Mast cells,CL:0000097,Mast Cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
2241,2241,2241,2241,2241,5,Lung,0.5,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,Monocytes,CL:0000576,Macrophages,CL:0000235,Macrophages,Neutrophils,CL:0000235,CL:0000775,macrophage,neutrophil,monocyte,macrophage,3,-1,1,3
2242,2242,2242,2242,2242,5,Lung,0.5,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2",endothelial cell of artery,endothelial cell of artery,CL:1000413,Fibroblasts,CL:0000057,Endothelial cells,CL:0000115,Fibroblasts,Endothelial cells,CL:0000057,CL:0000115,fibroblast,endothelial cell,fibroblast,endothelial cell,7,3,7,3
2243,2243,2243,2243,2243,5,Lung,0.5,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,Ciliated Epithelial Cells,CL:0000067,Fibroblasts,CL:0000057,Nerve Cells/Neurons,Unknown,CL:0009000,CL:0000747,sensory neuron of spinal nerve,cyanophore,ciliated epithelial cell,fibroblast,-1,-1,1,8
2244,2244,2244,2244,2244,5,Lung,0.5,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,Dendritic Cells,CL:0000451,Dendritic cells,CL:0000451,Dendritic Cells,Dendritic cells,CL:0000451,CL:0000451,dendritic cell,dendritic cell,dendritic cell,dendritic cell,0,0,0,0
2245,2245,2245,2245,2245,5,Lung,0.5,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,Club Cells,CL:0000158,Clara cells,CL:0000158,Club Cells or Goblet Cells,Club cells,CL:0002370,CL:0000158,respiratory goblet cell,club cell,club cell,club cell,0,-1,-1,-1
2246,2246,2246,2246,2246,5,Lung,0.5,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,Basal Cells,CL:0000646,Basal cells,CL:0000646,Basal Cells,Basal cells,CL:0000646,CL:0000646,basal cell,basal cell,basal cell,basal cell,0,0,0,0
2247,2247,2247,2247,2247,5,Lung,0.5,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,Plasma Cells,CL:0000786,B cells,CL:0000236,Plasma Cells,Plasma cells,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,b cell,0,0,0,4
2248,2248,2248,2248,2248,5,Lung,0.5,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B Cells,CL:0000236,B cells,CL:0000236,B cells,B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,b cell,0,0,0,0
2249,2249,2249,2249,2249,5,Lung,0.5,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,Serous Cells,CL:0000313,Goblet cells,CL:0000160,Glandular Cells,Unknown,CL:0000150,CL:0000747,glandular epithelial cell,cyanophore,serous secreting cell,goblet cell,-1,-1,2,-1
2250,2250,2250,2250,2250,5,Lung,0.5,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,Macrophages,CL:0000235,M2 macrophages,CL:0000890,Macrophages,Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,alternatively activated macrophage,3,3,3,-1
2251,2251,2251,2251,2251,5,Lung,0.5,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2
2252,2252,2252,2252,2252,5,Lung,0.5,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1
2253,2253,2253,2253,2253,5,Lung,0.5,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Alveolar Epithelial Cells,CL:0000322,Epithelial cells,CL:0000066,Basal cells or lung epithelial cells,Club cells,CL:0000082,CL:0000158,epithelial cell of lung,club cell,pulmonary alveolar epithelial cell,epithelial cell,2,-1,1,3
2254,2254,2254,2254,2254,5,Lung,0.5,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
2255,2255,2255,2255,2255,5,Lung,0.5,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts or mesenchymal cells,Fibroblasts,CL:0008019,CL:0000057,mesenchymal cell,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
2256,2256,2256,2256,2256,5,Lung,0.5,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic Endothelial Cells,CL:0002138,Lymphatic endothelial cells,CL:0002138,Lymphatic endothelial cells,Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,0,0,0,0
2257,2257,2257,2257,2257,5,Lung,0.5,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,Smooth Muscle Cells,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,2,2,2,2
2258,2258,2258,2258,2258,5,Lung,0.5,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,Plasmacytoid Dendritic Cells,CL:0000784,"B cells, Plasma cells",CL:0000786,B cells or Plasma cells,B cells (Plasmacytoid Dendritic Cells),CL:0000786,CL:0000784,plasma cell,plasmacytoid dendritic cell,plasmacytoid dendritic cell,plasma cell,-1,0,0,-1
2259,2259,2259,2259,2259,5,Lung,0.5,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,Club Cells,CL:0000158,"Clara cells, Goblet cells",CL:0002370,Bronchial cells or lung epithelial cells,Club cells,CL:0002328,CL:0000158,bronchial epithelial cell,club cell,club cell,respiratory goblet cell,-1,0,0,-1
2260,2260,2260,2260,2260,5,Lung,0.5,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
2261,2261,2261,2261,2261,5,Lung,0.5,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Vascular smooth muscle cells,Smooth muscle cells,CL:0000359,CL:0000192,vascular associated smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,1,1,1
2262,2262,2262,2262,2262,5,Lung,0.5,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,Secretory epithelial cells,CL:4030006,Fibroblasts,CL:0000057,Pneumocytes/pre-B lymphoblast,Fibroblasts,CL:0017006,CL:0000057,B-lymphoblast,fibroblast,fallopian tube secretory epithelial cell,fibroblast,-1,-1,-1,-1
2263,2263,2263,2263,2263,5,Lung,0.5,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,Smooth muscle cells,CL:0000192,Alveolar cells,CL:0000583,Smooth Muscle Cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,alveolar macrophage,-1,-1,-1,-1
2264,2264,2264,2264,2264,5,Lung,0.5,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,Goblet cells,CL:0000160,Immune cells,CL:0000738,Goblet cells,Mucous secreting cells,CL:0000160,CL:0000319,goblet cell,mucus secreting cell,goblet cell,leukocyte,-1,-1,-1,-1
2265,2265,2265,2265,2265,5,Lung,0.5,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,Neuroendocrine cells,CL:0000165,Epithelial cells,CL:0000066,Neurons/Schwann cell precursor,Neuronal cells,CL:0002375,CL:0000006,Schwann cell precursor,neuronal receptor cell,neuroendocrine cell,epithelial cell,-1,-1,-1,14
2266,2266,2266,2266,2266,5,Lung,0.5,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,Monocytes/macrophages,CL:0000235,Schwann cells,CL:0002573,Monocytes/macrophages,Innate immune cells,CL:0000235,CL:0001065,macrophage,innate lymphoid cell,macrophage,schwann cell,3,-1,3,-1
2267,2267,2267,2267,2267,5,Lung,0.5,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,Epithelial cells,CL:0000066,Lymphocytes,CL:0000542,Epithelial Cells,Epithelial cells,CL:0000066,CL:0000066,epithelial cell,epithelial cell,epithelial cell,lymphocyte,2,2,2,-1
2268,2268,2268,2268,2268,5,Lung,0.75,"ARHGEF26,GENE19,LMO7,GENE98,AGER,EMP2,GENE93,RTKN2,GPRC5A,SPOCK2,GENE34,DST,SCEL,GENE84,GENE46,GENE31,LAMA3",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,Alveolar type I cells,CL:0002062,Macrophages,CL:0000235,Pneumocytes,Epithelial cells,CL:0000322,CL:0000066,pulmonary alveolar epithelial cell,epithelial cell,pulmonary alveolar type 1 cell,macrophage,1,3,0,-1
2269,2269,2269,2269,2269,5,Lung,0.75,"GENE21,MS4A1,LINC00926,BLK,GENE68,SP140,GENE18,CD79A,GENE84,BANK1,CD22,VPREB3,CD79B,GENE14,GENE4,GENE23,ADAM28",B,B cell,CL:0000236,B cells,CL:0000236,Stem cells,CL:0000034,B cells,B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,stem cell,0,0,0,5
2270,2270,2270,2270,2270,5,Lung,0.75,"GENE45,CLDN1,S100A2,GENE66,GENE90,KRT15,KRT5,FHL2,GENE29,DST,KRT17,PERP,GENE85,GENE23,GENE16,ITGA2,KRT19",Basal,basal cell,CL:0000646,Epithelial Cells,CL:0000066,Alveolar epithelial cells,CL:0000322,Epithelial cells,Epithelial cells,CL:0000066,CL:0000066,epithelial cell,epithelial cell,epithelial cell,pulmonary alveolar epithelial cell,17,17,17,-1
2271,2271,2271,2271,2271,5,Lung,0.75,"GENE100,CSF3R,S100A9,S100A8,CTSS,METTL9,GENE93,GENE3,GENE90,CD99,GENE28,VCAN,S100A12,GENE6,GENE75,FCN1,CD300E",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,Neutrophils,CL:0000775,Macrophages,CL:0000235,Neutrophils,Myeloid cells,CL:0000775,CL:0000763,neutrophil,myeloid cell,neutrophil,macrophage,-1,3,-1,3
